"Message","Status","Department"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Losari, Kelurahan Kecipir.
Laporan : bli solar go mlaut ssh krna g pny QR","Selesai","DINAS KELAUTAN DAN PERIKANAN"
"Assalamu'alaikum pak ganjar dan admin. ijin melapor, jalan dr exit tol pejagan ke arah utara baru di benerin br 3 bulanan tp sudah banyak lobang yg menganga, bahkan pagi ini hari selasa 28 februari 2023 jam 7 pagi ada kecelakaan 2 orang pemotor meninggal dunia karena tergilas truk trailer di karenakan lobang jalan yg menganga dan sangat2 membahayakan. mohon pak selidiki knp blm ada 3 bulan jalan sudah berlubang banyak sekali, knp kualitas perbaikan dan aspalnya tidak layak sprti itu. terima kasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Asaalamualikum pak ganjar semoga sehat selalu snantiasa istiqomah dalam mengemban Amanah Pak Jalan pantura di desa kemurang Brebes yang Arah tol pejagan Brebes sering Berlobang dan hari ini tgl 28/02/2023 memakan 2 korban krna lubang akhirnya terlindah truk kontener Monggo bapak sering sidak pengerjaan proyek jalan disitu pak karna jalan baru di perbaiki siang hari besok pagi nya sudah hancur monggo pak Kualitas perbaikanya di tingkatkan matrialnya di tingkatkan dan pengerjaanya di awasi dengan betul sesuai dengan stndrd yang ada terimakasih wassalamualikum sehat selalu Pak Ganjar","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Ini pak. Exit tol pejagaan. Tadi pagi makan korban lagi. Sudah banyak pak korbannya. Tolong segera ditindak lanjuti. https://panturapost.com/jalan-rusak-di-brebes-makan-korban-2-orang-tewas-terlindas-truk-usai-jatuh-gegara-lubang/","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Lapor gub jalan poros nambo cisadap desa buara kec ketanggungan kabupaten Brebes rusak parah sampe tidak bisa di lewati mobil mohon perhatiannya pa gub trimakasih","Selesai","Kabupaten Brebes"
"Selamat malam, pak jalan raya pejagan- kemurang wetan, Brebes, banyak berlubang sampai menyebabkan korban jiwa. Masalahnya jalan baru 2 bulan diperbaiki selang seminggu kena hujan rusak pak aspalnya. Setiap tahun berulang. Diperbaiki- 1minggu rusak- diperbaiki -1 Minggu rusak. Setiap tahun seperti itu. Tp ko jalan kemurang- ketanggungan awet. Saya orang awam tentang proyek pembuatan jalan. Kenapa hanya area di situ yg gampang rusak. Jika tidak ada lubang , motor itu tidak jatuh dan kelindes truk.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Larangan, Kelurahan Karangbale Rt 03 Rw 3.
Laporan : mohon tindakannya pak untuk normalisasi gorong-gorong,supaya banjir tidak lagi masuk rumah kami","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Alamat: kabupaten brebes, Kecamatan kecamatan jatibarang, Kelurahan desa kemiriamba.
Laporan : tanggul di desa kemiriamba yang kemarin di laporkan mau roboh sekarang jebol karena tida ada tanggul bantuan untuk menahan pak gubenur,sekarang kondisi desa sedang banjir...mohon agar proses lelang tanggul cepat dil dan cepat di perbaiki pak gubenur...trimakasih mohon di bantu pak gubenur proses lelang nya agar secepatnya di perbaiki🙏🙏🙏","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"setiap hujan debit air cepet naik, mohon untuk sungai yg deket pemukiman d normalisasi karna sudah lebih dari 4 thn belom di normalisasi. Kab/Kota : brebea Kec : larangan Desa : desa karangbale","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Stiap hujan deras desa kami slalu kebnjiran,perswahan yg dekat dgn kali pun kbnjiran juga,shingga gagal panen. Tlong bntu kami,agar desa kami dan sawah kami tdk slalu kena bnjir di stiap msim hujan! Kami mnghrpkan bntuan dri pak Ganjar untk mslh yg stiap thun kami alami.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Siang' pak gub saya warga Tonjong KB Brebes saya sebenernya orang yg taat untuk bayar pajak motor ,, untuk kali ini saya tidak bisa bayar pajak motor dikarenakan alamat STNK dan KTP sekarang beda ,bisa di bantu pak untuk masalh ini harusnya Gimn klo mau ngurus jauh harus ke Brebes sedangkan saya perantau di Jabotabek Terima kasih","Selesai","Kepolisian Daerah Jawa Tengah"
"Permohonan penanggulangan banjir pak Gub.. banjir kedua dan lebih parah dari bulan lalu Kab : BREBES kec : LARANGAN Desa : KARANG BALE","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"selamat siang,. saya ingin melapor bahwa jalan pantura di sepanjang ruas losari timur-bulakamba kabupaten Brebes, banyak mengalami kerusakan mohon untuk segera di perbaiki jalur, karena jalur tersebut volume lalu lintasnya tinggi","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"pak tolong banget untuk perbaikan di jalan provinsi ketanggunan brebes-ciledug cirebon, banyak yang berlubang dari mulai tersana sampai losari","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"terkait pembayaran pajak r ktp yang berbeda alamat sudah dijelaskan oleh petugas samsat bumiayu dan saya sudah jelas serta mengerti prosedur pembayaran pajak yang beda alamat","Selesai","Kepolisian Daerah Jawa Tengah"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Losari, Kelurahan Kecipir.
Laporan : Jalan rusak kayaknya hampir 2 tahun tidak ada perbaikan","Selesai","Kabupaten Brebes"
"izin menyampaikan keresahan warga Brebes pak gub mengenai banyaknya jalan yg rusak dan bahkan membahayakan,.. mau sampe kapan jalan di Brebes tidak di perbaiki,.. apakah mau nunggu korban lagi Dalam 2 hari udah ada 2 kecelakaan lalu lintas yg mengakibatkan nyawa melayang pak gub demo udah,, tp langkah pemerintahan Brebes mana? belum ada sama sekali lebih jelasnya bisa lihat di fb wong pemali pak gub kalo bukan soal nyawa saya sendiri tidak kepikiran buat instal aplikasi ini","Selesai","Kabupaten Brebes"
"laporgub akses jalan menuju desa purbayasa dukuh kecamatan tonjong Brebes Jawa tengah dari sekitar 8 bulan yang lalu hingga saat ini mengalami kerusakan,lebih parahnya lagi tidak bisa di lewati saat kali/sungai sedang banjir,ada perpindahan aliran air dari sungai prukpuk ke jalan,hal ini di sebabkan karena sekitar 8 bulan lalu terjadi banjir yang sangat besar. akibat keadaan tersebut aktivitas warga sangat tergantung terlebih ketika musim hujan,anak-anak tidak berani berangkat sekolah karena takut sewaktu-waktu banjir datang saat mereka melintas. pada saat dalam keadaan tidak banjir jalan tersebut rusak parah,berlobang, terdapat banyak batu. upaya yang dilakukan warga secara swadaya sudah pernah memperbaiki jalan tersebut,namun ketika terkena banjir kembali rusak,karena pada dasarnya bukan hanya jalannya saja yang perlu di perbaiki tetapi juga aliran airnya harus di kembalikan seperti semula atau kealiran sungai prukpuk. warga pernah menanyakan ke pemdes,saat itu pemdes merespon dengan baik bahwa saat ini sedang dalam proses,Namun hingga saat ini sudah menginjak triwulan pertama tahun 2023 belum ada upaya atau pergerakan apapun yang mengindikasikan bahwa akan ada perbaikan. foto tersebut saya ambil dari salah satu warga yang memposting di media sosial,saat sedang banjir dengan intensitas sedang.","Selesai","Kabupaten Brebes"
"mohon maaf pak,jalan menuju stasiun Kretek, Paguyangan rusak parah,kalo hujan terjadi genangan air bahkan bisa sampai Banjir,pihak pemerintah desa setempat tidak ada yang memperhatikan,padahal ada pasar dan jalan menuju Stasiun,tepatnya dibawah Fly Over Kretek","Selesai","Kabupaten Brebes"
"Mohon Jalur Bumiayu arah bantar kawung (brebes) tepatnya setelah puskesmas buaran diberikan penerangan jalan, jalur gelap banget kalo malam, jauh dari rumah penduduk & rawan kejahatan. Belum lama ini tanggal 15 februari 2023 (malam hari) istri saya pulang dari kerja sift (nakes di RS) disetop orang tak dikenal & hampir jadi korban perampokan. Sebelumnya juga terjadi pembegalan di lokasi tersebut sampe korban mengalami luka bacok. terima kasih & mohon ditindak lanjuti.","Selesai","Kabupaten Brebes"
"Di mohon dengan segala hormat kepada bapak gubernur jawa tengah @ganjarpranowo @LaporGub_ untuk menindak lanjuti kasus jalan berlubang yang ada di daerah jalan Pantura Brebes maupun jalan alternatif nya,sudah cukup banyak yang jadi korban jalan berlubang.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamu'alaikum warahmatullahi wabarakatuh Bapak Gubernur yang terhormat Saya merupakan salah satu mahasiswa di Brebes, iizin melaporkan Pak Jalan di desa saya Desa Cimohong Kec Bulakamba, Kab Brebes rusak pak dan terkadang banjir sehingga mengharuskan saya dan teman-teman yang ingin pergi ke sekolah harus memanjat lajur kereta api Tolong solusinya pak agar hal tersebut tidak terjadi lagi, dan tolong diperbaiki jalan di desa Saya Terima kasih","Selesai","Kabupaten Brebes"
"Assalamu'alaikum.. Mohon izin pak gub saya seorang jastipers makanan,,mau lapor kalau banyak kerusakan di jalan Pejagan - ketanggungan Kabupaten Brebes. minggu ini sudah 2 kali terjadi kecelakaan yg merenggut nyawa warga yg melintasi jalan tersebut. pengguna jalan yg berusaha menghindari jalan berlubang malah berakhir dengan tabrakan.. mohon untuk segera ditindak Pak Gub 🙏 Terima Kasih banyak utk waktunya Pak Gub","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Losari, Kelurahan Pengabean. Laporan : Lapor pak disekitaran Losari tepatnya dijalan pulosaren sampai arah Limbangan banyak sekali jalan berlubang yang sangat membahayakan pengguna jalan. Apalagi musim penghujan seperti ini lubang cukup dalam dan ketika ada genangan air lubang tak terlihat. Mohon ditindak lanjuti pak kerusakan sudah menahun tapi belum ada tindakan. Dikhawatirkan jalanan yang rusak juga menghambat sektor ekonomi masyarakat sekitar karena ada pasar juga akses menuju tambak. Matur nuwun pak","Selesai","Kabupaten Brebes"
"LAPOR pak gub, hampir seluruh jalan provinsi di Brebes, hampir semuanya rusak. sudah bnyak korban jiwa yg ngtu gampangnya hilang di karenakan jalan berlubang, lampu jalan hampir seluruh jalan kabupaten redup, dan berkendara yg gak beretika semakin bnyak dengan tidak memakai helm lagi. utk jalan kabupaten kenapa memakai aspal tipis???? ini yg membuat jalan bergelombang, kemudian pas hujan tergenang air, lama2 buat jalan rusak. utk jalan jatibarang-brebes, belum ada 1 tahun. jalan sudah rusak parah. pasti solusi gampangnya bakal di tambal2. itu malah buat jalan gak rata lagi, mau sampai kapan siklus berulang???? saya rasa, ini sudah kesalahan fatal pihak pemerintah. lihatlah jalan provinsi sudah BETON SAJA. di lindas truk2 besar juga awet2 saja. klo mau irit anggaran, kupas semua aspal tipismu!!","Selesai","Kabupaten Brebes"
"Assalamualaikum wr....wb ...ijin melaporkan pa gubernur yg baik hati dan dicintai rakyat bahwa ruas jalan kabupaten brebes tepatnya didesa wanacala sampe songgom mengalaami rusak parah dari dlu belum pernah ada perbaikan...mohon sekiranya bapak gubernur bisa memberikan instruksi pd pemda kabupaten brebes dan pihak2 terkait utk bisa mengecek langsung dan melihat secara langsung keadaan jalannya...smoga juga bisa memberikan perbaikan lngsung jalan tsb krn itu adalah akses utama penghubung bnyak desa... Mungkin seperti itu yg bisa sya sampaikan kurang lebihnya mohon dimaafkan. Salam santun dari kita rakyat kecil yg slalu mengharap kebaikan pemerintah yg sedang diberikan amanah. Wslkm wr...wb....","Selesai","Kabupaten Brebes"
"Lapor Pak Gub, Saya warga sekitar PT. Bintang indo gemilang Brebes terganggu dengan pencemaran aroma bau tidak sedap disektiar lokasi pabrik, Mohon sekiranya Pak Gub segera menindaklanjuti untuk pengecekan kelokasi, Terimakasih","Selesai","DINAS LINGKUNGAN HIDUP DAN KEHUTANAN"
"jalan penghubung ds.larangan sampe ds.pamulihan longsor berat,mohon perhatiannya dari bapak gubernur jawa tengah(pak ganjar)","Selesai","Kabupaten Brebes"
"Mohon perhatiannya buat pak ganjar kami warga dusun kalenpandan kel.pamulihan kec.larangan kab.brebes bahwa di dusun kami jalan penghubung antara ds.larangan dg ds.pamulihan putus,longsor yg sangat parah ,sekali lagi mohon perhatiannya dari bapak"" semua .","Selesai","Kabupaten Brebes"
"Selamat sore Pak Gubernur jlJalan Pantura Losari _Brebes khususnya perbatasan Losari _ Tanjung rusak dan banyak lobang menyebabkan sering terjadi laja lantas hingga orang meninggal mohon untuk di tindak lanjuti segera","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"mohon dg sangat perhatiannya dari pak gubernur ,di desa kami sudah 2 thn jalan penghubung ds larangan dg ds pamulihan kab.brebes putus( longsor)sangat parah sampe rumah-rumah warga pun sangat memprihatinkan ,sekali lagi mohon dg sangat","Selesai","Kabupaten Brebes"
"Jalan raya kalinusu-bumiayu sudah bertahun2 tidak di aspal kalau tidak salah ingat mungkin terkahir kali di aspal sekitar tahun 2008 an ketika sya masih SMP kelas 3. Dari Bupati Indra sampe Bu Bupati indza priyanti 2 kali ke sini pas sebelum 2 periode sampe akhir masa jabatan tidak di bangun-bangun mohon perhatianya jalan pedesaan ini. Terimaksih Pak Ganjar Gubernur Jawa Tengah Sukses Selalu","Selesai","Kabupaten Brebes"
"Jalan Brebes - Jatibarang, kab brebes, banyak jalan berlubang yg cukup dalam pak. Jika hujan pengendara motor tidak bisa mengetahui keberadaan lubang tsb dan bisa mencelakakan pengendara.","Selesai","Kabupaten Brebes"
"Dampak banjir desa kemiriamba kec Jatibarang Brebes, tgl 2maret2023 tanggul jebol lagi sampai sekarang belum ada penanganan,yang serius dikwatirkan ada banjir susulan mengingat curah hujan stiap hari","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assalamualaikum bapak, semoga berkenan membuka DM ini. Jalanan didesa saya udah sangat rusak pak, hampir 10tahun belum ada perbaikan dan belum ada peninjauan. Jalanan rusak bikin banyak juga yg jatuh pak, terutama setelah hujan genangannya jadi tinggi. Lokasi ada di Dusun Kamal 2, kelurahan Kamal kec. Larangan-Brebes. Besar harapan kami sebagai warga agar jalanan bisa segera diperbaiki. Terima kasih","Selesai","Kabupaten Brebes"
"benteng/tanggul sudah tipis,tiap debit air tinggi selalu rembes dan rawan banjir - LOKASI Kab/Kota : brebes Kec : losari Desa : pekauman","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Desa kalinusu, kecamatan bumiayu, kabupaten brebes (brebes selatan) Ini mantap pak, sudah 2023 akses masih pakai perahu. Kalo banjir ya terisolasi. Pdhal kalo dibangun jembatan insyaallah ekonomi masyarakat meningkat, Pendidikan anak2 jg meningkat. Tingkat kemiskinan menurun. Krn pentingnya akses transportasi","Selesai","Kabupaten Brebes"
"Jln provinsi banjarharjo-malahayu-penanggapan....rusak berlobang.perbaikan beberapa bulan kemarin asal asalan.Jika dibandingkan dengn kab.Kuningn sangat mencolok kita tertinggal","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: Kabupaten/Kota brebes, Kecamatan tanjung, Kelurahan tanjung. Laporan : belum ada pihak DPU yg mngerjakn jalan rusak, mohon pak gubernur sidak ke TKP. trims.","Selesai","Kabupaten Brebes"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Bumiayu, Kelurahan Jatisawit. Laporan : proses penggantian alamat dan status perkawinan pada e-ktp sudah 5 bulan belum selesai.","Selesai","Kabupaten Brebes"
"Dan sy lapor dr tahun kemarin belum ada tindakan apapun (ADUAN TAHUN KEMARIN https://laporgub.jatengprov.go.id/detail/LGIG34131721.html) Jalan masih rusak, sampai sy sekarang kondisi hamil pun jalan masih tetap sm, yg setiap saat terpaksa harus sy lalui krn utk kepasar jemput anak cm itu jln nya. #Lokasi - Kab/Kota : Brebes - Kec : Tonjong - Desa : Dk. Gayam RT05/RW01, Tonjong","Selesai","Kabupaten Brebes"
"Assalamualaikum wr. WB Saya mau melaporkan kondisi jalan di desa saya tepatnya di dukuh jeruk jingga desa cilibur kecamatan Paguyangan kabupaten Brebes. Kondisinya sudah sangat rusak jika hujan sangat licin dari mulai masuk sampai ujung jalan masih berbatu ga ada aspalnya padahal ini jalan utama untuk sekolah ke pasar dan ke tempat kerja sudah lama menyampaikan keluhan kepihak desa dan sampai sekarang belum ada perbaikan semoga setelah laporan ini segera ada perbaikan terimakasih","Selesai","Kabupaten Brebes"
"-NAMA PELAPOR :ARIE WIDYARTO -TTL: BREBES 30 MARET 2002 -AGAMA: ISLAM -PEKERJAAN: WIRASWASTA -ALAMAT: SITANGGAL RT 08 RW 06 LARANGAN BREBES JATENG -WAKTU KEJADIAN: HARI SELASA TANGGAL 7 MARET 2023 PUKUL 02:50 WIB -TEMPAT KEJADIAN: DI DEPAN MI KENDAGA LARANGAN TERMASUK DESA LARANGAN DAN DESA SITANGGAL -KERUGIAN: 1 UNIY MOTOR BEAT YANG DI RUSAK DAN DI HACURKAN BODYNYA KRONOLOGI PADA HARI SELASA TANGGAL 7 MARET 2023, DIKETAHUI ± PUKUL 02:50 PELAPOR BERSAMA TEMANYA SEDANG BEKERJA MENARIK KABEL INTERNET DI DEPAN MI KENDAGA SEKIRA PUKUL 02:00, TIDAK LAMA KEMUDIAN ADA SEGEROMBOLAN SEPEDA MOTOR MEMBAWA SAJAM, MENGHAMPIRI SAYA DAN TEAM SAYA YANG MEODONG DAN MAU MELUKASI SAYA NAMUN SAYA LANGSUNG LARI DAN MASUK KE DALAM GANG KAMPUNG BERTERIAK MEMINTA TOLONG NAMUN SEGEROMBOLAN GENGSTER TSB SEBELUM PERGI MERUSAK MOTOR YANG ADA DI DEPAN JALAN RAYA DAN PADA AKHIRNYA PELAKU TSB PERGI KE ARAH SELARAN DESA LARANGAN BREBES. Mohon bantuannya untuk polres Brebes dan Polsek larangan untuk segera menindaklanjuti untuk kasus tindak pidana pasal 170 KUHP, demikian informasi yang kami berikan kami menunggu dan semoga mendapat informasi yang baik Terima kasih","Selesai","Kepolisian Daerah Jawa Tengah"
"sudah 10thn jalanan nambah parah, dari dukuh blangko melewati desa kecipir sampai ke dukuh bancangnya rusak parah perbaikan hanya 500m dari panjang jalan hmpir 6km😭 perbaikan selanjutnya hanya ditimbun pasir tanah dan bebatuan yg mengakibatkan berlumpur ketika hujan, tolong untuk tinjaunnya 🙏🙏","Selesai","Kabupaten Brebes"
"Kepada yth bapak gubernur...kami warga desa pagojengan mengeluhkan air pdam macet lagi dari semalam tgl 7 maret 2023... padahal 12 hari kemaren mulai tgl 23 februari 2023 sd tgl 6 maret 2023 air mengalir lancar.. mohon pak gubernur tolong bantu kami warga desa pagojengan rt 04 rw 01 kecamatan paguyangan kabupaten brebes, nomer id pdam 0801060035. Mohon pak tolong biar segera ditindaklanjuti laporan kami.. terimakasih pak gubernur..","Selesai","Kabupaten Brebes"
"jalan di desa mundu kecamatan Tanjung Kabupaten Brebes Rusak parah","Selesai","Kabupaten Brebes"
"Aspal mengelupas di fly over kretek atau jl nasional bumiayu - purwokerto","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: Kabupaten/Kota Brebes/Bumiayu, Kecamatan Tonjong, Kelurahan Linggapura. Laporan : Terdapan *BANYAK JALAN BERLUBANG* Di sepanjang jalan nasional Tonjong-Bumiayu tolong segera ditindak lanjuti","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Lapor kerusakan di sepanjang Jl.Sultan Agung - Brebes, pemda tidak melaksakan kewajiban hingga kini...","Selesai","Kabupaten Brebes"
"harus berapa lama lagi jalan ini halus sudah dari tahun kemarin tapi tidak ada realisasinya untuk perbaikan mohon di prioritaskan jalan Pulogading-Bulakamba kabupaten Brebes rusak parah padahal ini jalan akses utama kami untuk beraktivitas. terimakasih","Selesai","Kabupaten Brebes"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Bulakamba, Kelurahan Pulogading. Laporan : Mohon maaf saya ingin menyampaikan bahwa di Desa Pulogading-Bulakamba jalannya rusak parah banyak pengendara jatuh karena lobang dan licin mohon sekiranya bisa diperbaiki dan menjadi prioritas bersama. Terimakasih","Selesai","Kabupaten Brebes"
"Selamat malam min izin melaporkan kerusakan jalan provinsi pejagan Prupuk tepat nya di desa karang bale mengalami kerusakan parah mohon untuk segera di tangani kasian sudah banyak pengendara yg kendaraan nya rusak akibat jln berlubang","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"maaf pak gub, tolong perbaiki jalan2 yang Ada dikabupaten brebes.. jalan2 pantura brebes banyak sekali yang berlubang, lubangnya pun parah banget sring terjadi kcelakan akibat jln berlubang, Dan spanjang jalan arah desa pulosari- desa jatibarang jalan rusak parah berlubang yang cukup dalam sring terjadi kcalakaan juga dsitu..","Selesai","Kabupaten Brebes"
"jalan umum desa ke kecamatan Kab/Kota : Brebes Kec : Bulakamba Desa : pulogading Terima kasih Mohon sangat pak 🙏 kondisi jalan sudah tidak layak 2 th mendatang Tampa adanya perbaikan merata Maaf ralat 2 th silam . jalan sejauh 1 km penghubung antar desa pulogading ke kecamatan Bulakamba rusak parah","Selesai","Kabupaten Brebes"
"@ganjar_pranowo tolong pak cek ruas jalan arah guci, tapi lewat jaluk Pasar Linggapura-Purwodadi Kec. Tonjong Kab. Brebes, Di desa Balapusuh sesudah Wisata Keseran jalan menanjak dan Rusak parahh jalannya","Selesai","Kabupaten Brebes"
"jalan rusak parah tepatnya di Jl. raya jatibarang-balapulang.. diantara titik yg parah meliputi desa jatibarang kidul, kec.jatibarang,kab.brebes.. desa randusari kec.pagerbarang, kab.tegal dan jalan perbatasan diantara desa mulyoharjo dan semboja, kab.tegal udah lama parah bukanya di perbaiki malah di biarin.. dn makin parah lubang²nya","Selesai","Kabupaten Brebes"
"Mohon maaf sebelumnya.. Tolong pa jalan bulakamba menuju desa slatri banyak yg rusak.. Mohon di perbaiki pa.. Yg bagus hanya sepotong sepotong.. Kalau ada waktu mohon di tinjau pak","Selesai","Kabupaten Brebes"
"Alamat: Kabupaten/Kota Brebes, Kecamatan Losari, Kelurahan Karangsambung. Laporan : Bagaimana ketentuan dan peruntukan pemakaian Mobil Siaga Desa? Apakah bisa Pemerintah Desa memberikan tarif seenaknya kepada warga jika ingin memakai Mobil Siaga Desa untuk kepentingan mengantar orang sakit dan/atau antar jemput ke rumah sakit (tarif yang dibandrol sendiri bervariatif tergantung jarak tempuh)?","Selesai","Kabupaten Brebes"
"Selamat pagi...infaormasi jalan raya perbatasan Tegal Brebes tepat nya di jalur Jatibarang Brebes menuju arah pagerbarang sampe margasari jalan rusak parah sudah satu tahun belum ada perbaikan ,sudah banyak menyebabkan kecelakaan mohon di tangani mengingat ini jalur propinsi","Selesai","Kabupaten Brebes"
"Pak Ganjar, Jalur Selatan (Brebes - Jatibarang) Rusak Parah pak, mulai dari Desa Pemaron s/d Desa Buaran. Dan belum ada tindak lanjut pak. Padahal APBD aman kan pak? Atau di Amankan oleh Pimpinan Desa Setempat ya pak? 😬","Selesai","Kabupaten Brebes"
"Banyak jalan berlubang, mulai dari Saditan (Brebes) s.d Depan SPBU Desa Janegara. Semoga Masyarakat setempat segera menikmati jalan yg sudah diperbaiki kelak.","Selesai","Kabupaten Brebes"
"Tolong pak jalan raya jatibarang-brebes diperbaiki sudah berbulan-bulan rusak dengan kedalaman lubang 5-10cm diameter lubang 50cm-1meter. Kurang lebih 500 titik lubang. Karena sudah memakan korban ibu2 mau berangkat ke pasar jam 6 pagi kena lubang masuk RS dirawat beberapa hari terus meninggal. Tolong banget pak gub 🙏🙏🙏","Selesai","Kabupaten Brebes"
"Jalan Di Desa saya juga rusak pak di Brebes, ada info juga itu termasuk jalan Provinsi, tapi belum tau untuk detail nya masuk ke jalan mana bagian nya tapi rusak dan sudah cukup lama pak. Di Desa Tegalreja pak, kecamatan banjarharjo, kabupaten Brebes. Kalo sya lihat itu dijalan utama desa Tegalrjeja yg mengarah ke Sekolahan SD Negeri. Terimakasih","Selesai","Kabupaten Brebes"
"Mohon tindakannya nggih pak, 🙏🏻 Panjang jalan rusak dari tugu desa sampai pelosok 5Km, alamatnya di Desa Kecipir Kec. Losari Kab. Brebes","Selesai","Kabupaten Brebes"
"Assalamualaikum wr.wb Maaf Pak Saya Warga Desa Cikeusal Kidul Kec. Ketanggungan Kab. Brebes ingin mengadukan kerusakan jalan yang semakin parah dari mulai desa Baros sampai desa saya Cikeusal Kidul. Apa Karena Desa Kami di pedalaman jadi belum tersentuh sama sekali ya pak untuk perbaikan jalan? Kalau bapak tidak percaya bisa sekali-kali Pak Gubernur main ke desa Cikeusal Kidul Kec. Ketanggungan Kab. Brebes mumpung belum habis masa jabatan bapak sebagai Gubernur. Mohon maaf sebelum nya dan terimakasih apabila bapak mau merespon aduan saya sebagai warga jawa tengah","Selesai","Kabupaten Brebes"
"Jalan alternatif rusak pak klo hujan banyak yg jatuh dan lokasi dekat pasar bawang sengon yang pernah pak ganjar kunjungi dan sudah mendekati arus mudik segeralah paj di perbaiki ✌️ - LOKASI Kab/Kota : Brebes Kec : Tanjung Desa : Sengon Terima kasih","Selesai","Kabupaten Brebes"
"bapak gubernur tolong di desa saya desa karangbale kecamatan larangan kabupaten brebes.slalu trjadi banjir besar stiap hujan dan belom ada penanganan dan solusi dari pihak yang berkaitan..","Selesai","BADAN PENANGGULANGAN BENCANA DAERAH"
"Min ijin melaporkan desa karang bale kecamatan larangan kab brebes terendam banjir lagi Min. Mohon bantuannya","Selesai","Kabupaten Brebes"
"Mohon dibantu min, mau mengadukan.. 1. Kemarin bapak saya berobat Di puskesmas paguyangan, kemudian saya daftar antrean lewat mobile Jkn.. Ternyata Pas sampe Sana antrean yg saya dapat lewat mobile Jkn blm berlaku Di puskesmas tersebut, sehingga saya harus ambil antrean lagi..Mohon dibantu min agar antrean lewat mobile Jkn diterapkan dipuskesmas tsb..biar lebih mempermudah pelayanan antrean online","Selesai","Kabupaten Brebes"
"Mau mengadukan lampu jalan yang mati dijalan lingkar paguyangan, saya Sudah menghubungi pju brebes tapi Masih blm ditindak lanjuti..lampu Masih padam..Sudah Satu bulan saya aduin tapi lampu Masih blm nyala..Mohon ditindaklanjuti min","Selesai","DINAS PERHUBUNGAN"
"Yth bapak gubernur... kenapa air pdam mati lagi didaerah desa pagojengan rt 04 rw 01 kecamatan paguyangan kabupaten brebes... mohon bantuanya pak gubernur kendala air pdam mati terus, apa harus saya laporan terus biar lancar airnya... tolonglah bapak gubernur kami perwakilan warga pagojengan.. air pdam mati terus... tolong bapak gubernur dipantau kenapa sering mati air pam nya... kami pernah laporan langsung ke pdam terdekat tapi tidak direspon.. semenjak saya melaporkan beberapa kali ke laporgub ada respon dan perkembangan airnya lancar,, dan kali ini dari kemaren 2 hari mati lagi air pdamnya.. mohon bapak gubernur aplikasi ini sangat berguna sekali bagi kami warga yang laporanya hanya diabaikan saja sama petugas tidak ada tindaklanjutnya.. mohon bapak gubernur di evaluasi lagi kinerja petugas pdamnya... terimakasih..","Selesai","Kabupaten Brebes"
"Assalamualaikum pak Ganjar saya mau minta tolong bantuannya pak Ganjar, saya ingin mempunyai tempat tinggal dan usaha kecil-kecilan di desa, mau ambil KPR rumah bersubsidi DP nya terlalu besar dan syaratnya jg ribet.saya mohon bantuannya pak Ganjar. Terimakasih","Selesai","BANK JATENG"
