"Message","Status","Department"
"menindaklanjuti aduan sebelumnya link https://laporgub.jatengprov.go.id/main/detail/84088.html mohon progres untuk jalur pendestrian di Jalan Raya Brebes yang masih minim + tidak dmanfaatkan secara maksimal yg seharusnya bs buat aliran air juga + kurangnya penghijauan + penataan kota. Minimal foto rancangan diliatin biar tau bakal ada rencananya Apalagi dpnnya ada kantor PUPR jg kl gk salah. Cobalah survey utk sekelas stasiun apakah tidak mementingkan kenyamanan utk pejalan kaki?","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamualaikum wr.wb ijin melaporkan kenapa di samsat kab. Brebes masih banyak pungli atau calo. Contoh pungli y knph kita hrus byar KTP pemilik kendaraan jika kendaraan tersebut bukan nama kita. Dan dikenakan pungutan Rp 125.000 per ktp. Kan di stnk sudah ada nama dan alamat lengkap pemilk kendaraan pertama. kita juga belinya secara seken. Yng kedua pencaloan knph klo kita byar pjak sndiri ituh agak lama smpe ber jam"" serasa disulit""kan degan pengantrian berkas. Sedang kan klo kita pake colo ituh terasa mudah cukup duduk santai di warung tiba"" sudah selesai.jadi tnggapan masyarakat klo pjk mending pke calo ajh cukup ksih uang rokok pkerjan selesai. Jdi sngat menghambat pelayanan saya minta kpd pemerintah terkait khusus y Bpk ganjar pranowo selaku gubernur jawa tengah bisa menindak lanjuti laporan inih Trimakasih ????????","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Selamat Malam Bapak Mohon maaf mengganggu Waktunya, Saya Tenaga Kontrak Provinsi Jawa Tengah Bertugas Di Samsat/UPPD Kabupaten Grobogan. Saya Tenaga Kontrak dari tahun Anggaran 2019 sampai 2021. Sebelum nya dari 2016-2018 saya Tenaga Keamanan/satpam di UPPD Kabupaten Grobogan. Saya telah mengabdikan diri dari Tahun 2016 di Samsat/UPPD Grobogan dan tidak pernah terlibat kesalahan Baik Pelanggaran Kedisplinan ataupun Korupsi di Kantor. Apakah Nepotisme di jajaran Pemrov Jawa tengah Masih ada?? Tanpa Alasan yang jelas dan kesalahan yang posisi saya sebagai Tenaga Teknis digantikan Oleh Anak Mantan Kepala UPPD Kab Grobogan Yang sekarang Masih menjabat Kepala UPPD Semarang 2. Dl Saya terkonfirmasi Covid 19 dan disuruh Dokter Istirahat dirumah Tapi pada kenyataan nya Absensinya di Buat Alfa Tanpa keterangan yang jelas jelas merugikan Saya. Saya kepala Rumah Tangga Dengan Anak 3 Asli Brebes dan dengan menginjak Umur 39 Thn sudah susah mencari pekerjaan. Mohon kalau Praktik Nepotisme Benar benar dilarang kenapa Masih ada yang seperti Itu??? Saya sadar saya tidak punya Famili ataupun Dekingan di BAPENDA cuman yang saya sayangkan tidak pernah ada masalah tapi tidak dilanjut kontrak nya demi Kepentingan Anak Kepala UPPD ???????? Mohon Kiranya Bapak Sudi Membalas Unek Unek saya. Maturnuwun","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Jalan dr pasar Larangan Kab brebes sd Pintu Tol Pejagan rusak parah, macet total, mohon segera diperbaiki, krn sdh bertahun tahun tdk di perbaiki, padahal banyak kendaraan besar dan kecil melintasi jalan tsb krn dr Kab Banyumas ke Jakarta merupakan jalur terdekat","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Pak tolong irigasi kami di cek Pak..... sdah lbih 3 th blm dperbaiki.... bendungan irigasi ddesa kami jebol .... petani ddesa kami sangat menderita .... kami petani dri desa Kalinusu kec Bumiayu kab Brebes","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assalamulaikum pak ganjar aku pengin lapor kenapa pajak kedaraan bermotor tidak ada TKP pemilik sekarang mahal sekali sampe 100rb lebih tolong pak ditangapin karena kasihan yg hanya bsa beli motor bekas belum bsa balik nama, trimakasih pak","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Nyuwun sewu pak Ganjar Pranowo. Sekalian niku pak sepanjang jalan songgom sing pinggir kali nyuwun tulung didandani. Banyak yg mengeluhkan kondisi jalan tersebut pak. Walaupun memang kendalanya itu tanah yg bergerak pasti pihak kontraktor jauh lebih paham pak. Karena jalan itu akses utama jalan ke bumiayu , purwokerto, kebumen dan sekitarnya pak","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Asalamualaikum pak . Saya mau lapor jalan raya antar provinsi khusus nya di daerah larangan - Songgom sudah rusak banget pak , apalagi kalo pas hujan . Jalannya rusak dan agak miring pak , kadang saya selaku pengguna sepeda motor kalah dan minggir ke tepi an , karena jalan nya di kuasai oleh truk truk besar , mohon untuk segera di betul kan pak . Sekian laporan dari saya , makasih pak , semoga bapak dan keluarga sehat selalu ????","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"assalamualaikum.. sebenernya kejadian sdh beberapa bln pak, tp masih mengganjal saja di hati. hehe.. kejadian di Samsat Tanjung, Brebes, saya bayar mutasi masuk 743rb tp setelah saya terima Stnk tertera 543rb. apakah itu wajar pak?? suwun Bapak..","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Saya mau bayar pajak untuk ganti stnk dan tnkb motor di samsat keliling di kecamatan salem dengan biaya Rp 615000 itu kurang lebihnya dan kalau bayar di samsat bumiayu katanya sekitar Rp 415000 ko biayanya bisa beda tolong minta penjelasannya kenapa bisa beda antara samsat keliling dengan samsat kantor","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Assalamu'alaikum Wr. Wb, Bapak Gubernur Jawa Tengah (Yth. Bapak Ganjar Pranowo) yang saya hormati dan saya mulyakan, saya adalah rakyat yang ingin berusaha baik dengan membayar pajak kendaraan bermotor sesuai jadwalnya, bulan Februari ini saya baru membayar salah satu sepeda motor merk supra tahun 2003, tahun sebelumnya tidak ada masalah tetapi tahun ini sebagai akibat pindah domisili dari kalilangkap-bumiayu ke Laren-Bumiayu, ternyata dianggap bermasalah, besar pajak tertulis Rp. 236.000, tetapi yang harus dibayarkan pada oknum samsat pembantu Brebes yang berada di paguyangan tertulis namanya YOSEPI adalah Rp. 575.000, ironisnya pembayaran tersebut tidak di kasir tetapi pada oknum tersebut, perlu Bapak gubernur ketahui sebelumnya saya hidup bersama mertua, tetapi saya juga ingin mandiri dengan membeli perumahan oleh karena itu saya pindah domisili, padahal yang saya lihat NIK saya tidak berubah dan kalaupun membayar sejumlah 500-an ribu mestinya itu tercatat pada lembar PKB, tetapi hal tersebut tidak tercatat, mohon kebijaksanaan Bapak Gubernur untuk mengatasi masalah pungli ini, atau lebih baik kami tidak usah membayar pajak jika masih ada pungli, terima kasih atas perhatian Bapak Ganjar yang budiman. Wassalamu'alaikum Wr. Wb.","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Assalamualaikum, saya ucapkan terimakasih atas respon laporan saya tentang perpanjangan pajak KBM, dan saya sebagai pelapor sudah mendapatkan penjelasan yang sangat baik, dan mudah dimengerti oleh saya, dan saya ucapkan terima kasih kepada bapak kepala kantor samsat setempat yang telah memberikan penjelasannya dan keramahanya, sehingga apa yang saya laporkan sudah diselesaikan dengan baik, terimakasih atas pelayanannya sukses selalu kantor samsat dan semua jajaranya, assalamualaikum Wr wb","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Assalamualaikum, selamat malam pak. Mohon maaf sebelumnya pak. Saya mau tanya kenapa biaya penerbitan STNK+TNKB mutasian mahal sekali ya?. Adik saya baru saja melakukan mutasi kendaraan dari plat bekasi ke Bumiayu (Brebes), motor satria tahun 2011, di mana harga jualnya sekarang Di bawah 7 jt. Tapi biaya penerbitan nya 1,6 jt Trimakasih pak","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Selamat pagi kak ijin lapor jalan rusak yang blom d perbaiki. Malah di lewati saat perbaikan jalan Ada sekitar 10 titik Sama lampu penerangan jalan nya juga pada mati Jalan raya pejagan-prupuk tepatnya di desa karang bale kecamatan larangan kab brebes","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Mohon maaf pak ...saya mau tanya tentang pajak stnk motor diwilayah saya samsat Desa pagojengan kecamatan paguyangan kabupaten brebes, ini saya mau bayar pajak tahunan tp kok dipersulit yah,alasan cuma beda desa kelurahannya saja,pdhl kecamtan dan kabupatennya msh sama?itu knp yh pak?matursuwun????","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"lapor pak ganjar. jalan di lampu merah dekat rumah sakit yg lagi di bangun di ketanggungan rusak parah. hampir tiap hari ada sepeda motor yg jatuh karena jalan berlubang & banjir. sudah 1 tahun tidak ada perbaikan. padahala deket sama rumah anggota dewan juga","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Ijin laporan jalan provinsi tepatnya pasar kersana kab Brebes jalan rusak parah","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Asalamualikum.pak ganjar pranowo bisa ngga pak jalan di brebes ketanggungan khusus nya yg dket lampu merah di perbaiki.disitu sudah banyak pengendara yang jatuh pak.bupati brebes ibu ida apriyanti tidak ada tanggapan nya sama skali pak..semoga bisa di denger suara saya oleh pak ganjar pranowo( amiin ).","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Jalan rusak parah di depan pasar kersana .KEC.KERSANA. KAB BREBES. Mohon segera di perbaiki","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamualaikum wr wb pak Ganjar atau team IT nya. Tolong sidak pak darah Songgom Brebes,jalan alternatif itu rusak. Kapan diperbaikinya. Dan jalan yg sering banjir dibawah jembatan rel kereta api. Kalau bisa bikin fly over,kalau perbaiki percuma .. malah tetap kerendam.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"selamat siang pak ganjar. saya mau tanya kenapa data di cetakan E-KTP sama data di web portal data kependudukan kemendagri itu berbeda. di temukan perbedaan nama, dan tanggal lahir. akibat nya warga yg mau pengajuan kredit usaha rakyat harus ngurus kembali agar data nya sama. ada juga warga yg E-KTP nya tidak ditemukan di data portal kemendagri akhirnya ngurus Kartu keluarga lagi agar dapat nomer NIK baru. tolong untuk pencetakan E-KTP harus teliti & sama data ny dengan di kemendagri.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Tolong donk pak ganjar. Samsat untuk wilayah brebes di tinjau kembali.khusus nya samsat pembantu bumiayu. yang saya rasa sangat membebani bagi kami rakyat yang berpenghasilan pas2an. Mau bayar pajak aj dpersulit. Se tidaknya hapus persyaratan ktp agar kami bisa bayar pajak kendaraan lebih mudah","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Alamat: Kabupaten/Kota brebes, Kecamatan sirampog, Kelurahan wanareja Laporan: jalaan provinsi rusak sudah sangat lama tidak ada perbaikan. Mohon di cek SENDIRI kalau kurang percaya. Jalan tersebut sangat vital karena menjadi jalan utama bagi beberapa desa di lereng gunung slamet dan menjadi tumpuan ekonomi warga setempat.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: Kabupaten/Kota Brebes/Bumiayu, Kecamatan Bumiayu, Kelurahan Jatisawit Laporan: sudah 3 x membetulkan data di KK masih tetap salah juga","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pengaktifan nik KTP dan perubahan KK pengajuan per tanggal 28 Maret 2022 sampai sekarang belum jadi,,,,maaf pak ada kendala apa ya pak","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Saya mau melaporkan setiap saya mau mengurus administrasi di dukcapil selalu tidak bisa dengan alasan server offline padahal sudah satu bulan lebih apakah ada yg salah dengan kinerja mereka, karena jarak dan waktu yg di tempuh lumayan jauh, belum lagi biaya yg di keluarkan","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Lamanya cetak KTP dan bwt KK antri 1 bln baru bisa di layani, surat KTP sementara pun tak mau terbitkan.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak maaf mau lapor. Sepeda motor ibu saya di brebes skrng jga di brebes tpi KTP di STNK msih jakarta. Permsalahanya pajak motor online dsebut kan Rp. 321.000 stelah ke samsat pajak brebes dikenain Rp. 600.000 orang samsat bilang buat urus2 krim data dan administrasi. Bukanya kalau pajak online tetap sama sesuai yg tertera pak.. Mohon di audit samsat brebes ya.","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Mau lapor pak, aku mutasi balik nama motor.tapi dari pihak samsat bumiayu terlalu lamban.lama waktu udah 10 bulan janji cuman maximal 6 bulan udah beres, tapi sampe sekarang gak ada kejelasan.trimakasih","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Assalamualaikum pak gubernur..motor sya kan plat G mau pajak 5 tahunan..tapi posisi kendaraan motor saya lg di jakarta..bisa ga kalau ngurus pajak 5 tahunan.nya si jakrta","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Assalammualikum Bapak Gub.ini pak Gub minta agar perpajakan di samsat agar di permudah dan bagi pegawe2 yg korupsi lah pak banyyak penggantinnya pak .BapAssalammualikum Bapak Gub.ini pak Gub minta agar perpajakan di samsat agar di permudah dan bagi pegawe2 yg korupsi lah pak banyyak penggantinnya pak .Bapak Gubenur apa benet aturan dari pusat pak kepemilikan motor nama ke 2 misal bayar pajak di kenakan buat ktp 100 ribu pak. Itu yg terjadi di samsat brebes selatan bumiayu pak sedang menggapa tidak di permudah aja pak . Pajak motor dan jaggan ada oknum2 yg merugikan negara pak demikiyan.wasalam","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Laporan jalan provisin bumiayu tuwel rusak lgi pdhal baru beberpa bulan dibetulkan,dan itu jalan akses utama buat pedagang anak sekolah,karna jalan yg rusak ekonomi jadi susah,contoh harga sayuran yg tadinya stabil karna jalan rusak pedagang minta potongan harga","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"jln provinsi pejagan prupuk desa karang balert 09/02 Kabupaten/Kota : brebes Kecamatan : larangan Desa/kelurahan: karang bale Mohon diperbaiki, jln rusak + lampu jln mati","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Bendungan sudah tidak kondusif, Di era ini sudah tidak dapat menampung volume air Yang dibutuhkan, tolong Di monitor Dan Di carikan solusinya, sudah puluhan hektar lahan sawah beralih fungsi, jadi rumah, kebun, bahkan ditinggalkan begitu saja, Karena tidak mendapat pasokan air.Fyi saya sudah DM Bpk gunernur terkait hal ini.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assalamu alaikum mohon bantuan penahan tebing sungai pemali di dk Penanjung Pruwatan Bumiayu Brebes setinggi 5 meter","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assallammualaikum, selamat siang, mohon maaf saya ingin menanyakan beberapa hal terkait e ktp dan permasalahan pembuatan kartu keluarga baru, 1. Tahun 2012 ktp saya Semarang sudah dipindah ke ktp kab. Slawi dikarenakan berdomisili di slawi,KTP sudah menikah ( adapun prosesnya sudah sesuai alur dari cabut berkas tingkat rt - kecamatan) 2.tahun 2013 melakukan perekaman e ktp di disdukcapil slawi 3.tahun 2014 pemindahan ktp domisili brebes 4.tahun 2019 sudah mengikuti program onlinesasi ktp lewat kelurahan 5.tahun 2016 updating KK baru ( penambahan anggota keluarga) Permasalahan : akhir juli 2022 mengajukan anggota keluarga baru di KK tetapi nama saya sebagai (Kepala Keluarga) tidak muncul di updating KK baru padahal untuk KK tahun 2016 nama saya sebagai Kepala keluarga masih ada, alasan dari disdukcapil brebes data ktp saya diambil oleh disdukcapil semarang dengan status belum menikah dan harus diurus dari awal pengajuan cabut berkas dari rt s/d kecamatan di semarang, Pertanyaan saya kenapa kok sudah online tapi malah dibikin lebih repot lagi(saya harus ngurus ke semarang yg mengorbankan tenaga, biaya, waktu dan harus meninggalkan tugas kedinasan) Apakah ada solusi yg terbaik? Trimakasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Kepada seluruh SAMSAT di brebes, adanya pungli pada pembayaran pajak kendaraan pembelian second. Penambahan nilai pajak sejumlah 100ribu namun di STNK tidak ada rincian tambahan, mohon diusut tuntas karena meresahkan masyarakat dan menjadi kebiasaan pegawai disana. Tolong cross cek langsung dgn berpura² menjadi masyarakat dgn membayar pajak kendaraan second, terimakasih","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Mohon ijin saya Budi Yuniyanto , Koperasi angkuatn , Kopja Bumiayu ( KOJABU , Bahwasaat ini Pajak tahunan mobil angkutan barang plat kuning (koperasi) ditolak oleh samsat karena tdk ada surat rekom dr dinhub provinsi , syarat Pengajuan rekom Koperasi , sertifikat standartnya harus sudah terverivikasi , saat ini koperasi sedang melengkapi persyaratan untuk verivikasi sertifikat standart ,, USUL saya selama sertifikat belum terverivaksi MOHON PEMBAYARAN PAJAK UNTUK TETAP DITERIMA , Karena secara psikologis pemilik menjadi malas untu tertib pajak , Kalau memang STNK semwntara akan ditahan di SAMSAT selamat sertifikat koperasi belum terverivikasi tidak jadi masalah , yg penting PEMBAYARAN PAJAK nya sdh diterima dan STNK sdh diperpanjang , jd tdk kena denda karena terlambat , Juga ketika belum bayar pajak otomatis belum bisa uji kir , sementara kebanyakan Angsuran kendaraan tetap jalan , ttp kendaraaan taku bawa muatan jauh karena belum bisa pajak","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Alhamdulillah ,, Terima kasih atas respon cepat semua pihak , dan sekarang pengurusan verivikasi sertifikat standart OSS Berbasis resiko serta rekom pajak dibantu , dan difasilitasi ,,, Pembayaran pajak sudah bisa di laksanakan di SAMSAT Bumiayu , Semoga layanan dan kecepatan respon ini bisa selalu terjaga , untuk kenyamanan masyarakat wajib pajak , Selamat Ulang Tahun Jawa Tengah KE 72 , DIRGAHAYU REPUBLIK INDONESIA ke 77 Pulih lebih cepat dan Bangkit lebih kuat ,,, MERDEKA ,,,,","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Samsat bumiayu brebes terindikasi pungli pak masa biaya balik nama sepeda motor roda dua di minta 1,5jt","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Lapor pak Ganjar , Saya hari ini sedang ganti plat nomor di Samsat kecamatan Bumiayu kabupaten Brebes, saat proses penggesekan motor, Ada oknum yg narikin uang""biaya ADM gesek 5 rb Bu "" ,saat saya kasih uang nya,ternyata kanan kiri saya yg sedang proses gesek motor TDK ditarik.","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Samsat bumiayu kurang pelayanan nya gak antri urut nomor antrian ntah karna ada uang lebih jadi nya d dahulukan","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Jalan rusak parah sudah dibeneri berkali kali tetep rusak juga, padahal jalan utama, jalan provinsi, jalan ekonomi untuk masyarakat berangkat kerja kepasar sekolah dan lainnya. Tepatnya di karanganyar sirampog","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"pak misalkan pelayanan ktp kk dan akta kelahiran disetiap kecamatan yang penduduknya banyak itu ditambahkan 1set lagi mungkin tidak harus ngantri sampe 3hari pak, dan menurut saya yang ribet itu saya ngurus AKTA kematian KK KTP dan AKTA kelahiran bayi saya, harus 1 per satu, sedangkan ngurus 1 saja harus beberapa hari, apa g ada sistem yang cerdas,?? kerja itu lebih enak kalau menunggu kerjaan dateng dari pada ditunggu kerjaan yang menumpuk,","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Alamat: Kabupaten/Kota brebes, Kecamatan losari, Kelurahan kedungneng Laporan: apa iya buat akte anak sama KTP elektrik bayar ya","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Bagaimana Proses pembayaran Pajak Kendaran Bermotor dan Baliknama Kendaraan. Hari ini tanggal 20.09.2022 pukul 08.00 saya mendatangi Samsat Pembantu bumiayu untuk membayar pajak dan baliknama kendaran bermotor, memanfaatkan momen pembebasan denda dan Gratis bea balik nama, persyaratan lengkap sesuai arahan dari media sosial samsat Brebes, pada saat mendatangi cek fisik kendaraan langsung diarahkan untuk ""ke Loket saja Dulu pak, di cek dulu berkas nya, kemudian pada saat di loket langsung diberitahu petugas loket ""bahwa ini harus ke SAMSAT Brebes tidak bisa diproses disini (Bumiayu),harus diSamsat brebes dulu Pak, Saya berkata "" Tidak bisa diproses disini ya Mas? ya Pak Tidak bisa,, kemudian petugas menyatakan : ""Tapi kami bisa membantu proses dari sini pak, kemudian saya Tanya,Oh bisa ya mas? kalau dibantu dari sini estimasi biaya berapa? petugas Loket menyatakan kalau dibantu dari sini biaya nya Rp.2.300.000,- ( Dua juta tiga Ratus Ribu Rupiah ). petugas Loket bilang itu sudah terima beres. Sedangkan Saya cek diaplikasi SakPole Jateng Biaya estimasi sekitar Rp.1.593.000,-( Belum termasuk potongan Pembebasan Denda Pajak)+ Bea balik nama Rp.112.000,- yang saya pertanyakan kepada Gubernur dan jajarannya, apakah memang demikian proses pembayaran pajak maupun balik nama kendaraan harus seperti ini?kalau memang seperti ini saya akan mengikuti peraturan dan arahan petugas Loket Tersebut. Mohon info dan penjelasannya.Terima Kasih","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Alamat: Kabupaten/Kota brebes, Kecamatan bulakamba, Kelurahan pakijangan Laporan: selamat siang pak saya warga brebes saya mau chek nik secara onlin di website dsidukcapil tpi slalu gak bisa dengan alasan sistem sedang mengalami perbaikan tpi ini sudah 2 bulan kaya gtu trrus bgmn pak solusinya.. saya sedang berada dikota surakarta sudah jarang pulang kebrebes","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Alamat: Kabupaten/Kota kab. brebes, Kecamatan bantarkawung, Kelurahan pengarasan Laporan: saya dan ribuan warga lainnya yang bayar pajak kendaraan di samsat keliling yang mangkal d kantor kecamatan bantarkawung, kami dimintai pungutan liar sebesar 5.000 per orang. Alasannya utk membantu biaya operasional (listrik). krn listrik numpang d kantor kecamatan. Tidak ada kwitansi utk uang 5rb tersebut. sangat tidak logis utk listrik 1 komputer perorang dimintai 5rb. jika ada seratus orang yg bayar pajak. Berarti 500rb buat listrik. Dikali 26 hari berarti 13jt. GILA YA.. Dan praktik itu sy yakin berlangsung setiap hari. Kalau utk operasional, memangnya dari uang pajak yg d bayar rakyat tidak dialokasikan utk operasional atau listrik. masyarakat tidak ada yg berani protes, krn khawatir mereka tdk dilayani/dipersulit atau malas adu argumen. 5rb mungkin buat perorangan tidak besar. Tp buat masyarakat yg taat pajak malah sial kena palak liar petugas seragam coklat. Tolong disidak dan ditindak perilaku/kebiasaan pungli spt itu. Pecat pelakunya. akan sy pantau dilapangan laporan sy ini. Kejadian","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Lapor gub. Katanya sedang ada pemutihan BNKB II, tapi kenapa masih di kenakn tarif setengah nya. Mohon penjelasan nya. Matur suwun","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Bayar pajak 5 tahunan ko Lama banget... ???????? Saya datang jam 8 pagi sampai sekarang jam 14:21 belum juga Rampung Katanya Error.. Ini lah yang membuat Orang bayar pajak jadi males.. Karna sistem yg sangat buruk...","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Pendangkalan sungai di sepanjang Jl.Sultan Agung Brebes.Mohon diadakan pengerukan karena kekhawatiran warga jelang musim hujan tiba","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Tolong @laporgub.jtg @ganjar_pranowo pak, KTP durusi.. Kab. Brebes kec. Jatibarang gawe ktp ko suee nemen wulan wulanan, pimen kie","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Jln rusak parah di kecamatan sirampog kab brebes tolong pak di perbaiki @bpjtegal","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Heran aku jalan raya pagojengan sehabis fly over kretek kecamatan paguyangan banyak jalan berlubang bodol ,banyak pengendara sepeda motor ngindari lubang malah nabrak, terjadi laka.apa meh nunggu korban jiwa baru ana tindakan perbaikan lubang jalan ?? Lubang sudah parah mbahayakan pengendara sepeda motor & di pas turunan jl raya pagojengan jalan rame pas smp negri. Lalu lintas rame..","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Alamat: Kabupaten/Kota brebes, Kecamatan jatibarang, Kelurahan jatibarang Laporan: Mohon maaf pak...saya simpatisan pak Ganjar Pranowo. Ini saya mau nanya ini knp di kecamatan Jatibarang kabupaten Brebes untuk flow proses pembikinan e-KTP gak lgsg jadi hari ini juga.dgn alasan petugas kecamatanya blangko kosong sdh 6 bulan terakhir, (dari pusatnya jg kosong) dan harus menunggu beberapa hari atau Minggu. Tetapi yg saya herankan knp tiap hari ada pengambilan e-KTP yg jadi Dikantor kecamatan? Mohon dgn sangat agar lebih maksimal jd masyarakat tdk bolak balik ke kantor kecamatan. Mohon dgn sangat kepada bapak untuk sidak atau cari jalan keluarnya demi masyarakat jawatengah","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"masalah kesulitan bikin E KTP...( blangko kosong terus) susah amat pengen jadi masyarakat baik...????","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Saya pindahan dari Karawang karna ikut domisili istri saya, saya mau tanya apa benar di Brebes kekurangan bangkok E-KTP, karna saya sudah cukup lama belum jadi2","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Assalamualaikum pak Ganjar... Pajak kendaraan bermotor kenpa skrang mahal banget nggeh... Pernh beli motr tpi orange udh jauh... Akhire nembak ktp harus bayar sampe 100rb per ktp... Tkp SAMSAT BREBES pak. Mohon tindak lnjute nggih pak","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Alamat: Kabupaten/Kota kab brebes, Kecamatan kec tonjong, Kelurahan kel tonjong Laporan: mau tanya pak, apakah bayar pajak kendaraan diharuskan ada KTP pemilik sesuai di STNK? Karna saya mau bayar pajak kendaraan tetapi tidak bisa dikarenakan tidak ada KTP pemilik kendaraan tersebut. Lokasi samsat Bumiayu kab. Brebes","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"ideo Mobil saat melintas di Jalan provinsi di ruas jalan Bumiayu Kabupaten Brebes – Bumijawa Kabupaten Tegal, tepatnya di ruas jalan Desa Sridadi Kecamatan Sirampog Brebes Meskipun pemeliharaan dan pengepresan jalan terus dilakukan pihak Bina Marga Jawa Tengah, kondisi jalan tetap sangat memprihatinkan, Ini terjadi karena tingginya intensitas hujan yang mengguyur wilayah setempat, sehingga pergerakan tanah memicu amblasnya jalan.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
