Message,Status,Department
assalamualaikum pak gubernur maaf saya warga karawang saya mau mengadukan prihal warga bapak tepat nya di desa sengon kidul rt jl cemara gang sena kecamatan tanjung brebes kabupaten brebes jadi begini pak saya pernah main ke daerah sana dan di sana tinggal seorang suami istri beliau itu guru ngaji anak anak kampung di situ tanpa di bayar namun keadaan beliau itu sangat memprihatinkan rumah yg tdk layak huni beliau bertiga sama anak nya yg kecil tinggal di emper rumah orang bahkan menurut warga di sana ketika banjir pernah kebawa dan hancur gubuk nya bahkan mereka jg tidak punya kamar mandi dinding gubuk nya pakai plastik dan papan bkas pokok nya sangat kumuh saya mohon atas nama kemanusiaan bpk ginanjar bisa silaturahim dan rekan rekan ke gubuk beliau semoga bkp ginanjar bisa memberi bantuan rumah yg layak huni atas nama kemanusiaan saa ucapakan banyak terima kasih sukses selalu bpk ginanjar ku tunggu bapak menjadi pemimpin bangsa ini kelak amminn oia maaf pak alamat saya pakai alamat beliau dan nmr tlp beliau yg saya minta di salah satu warga di sana kecuali alamat email itu alamat email saya sbgi pengadu ,Selesai,dinas perumahan rakyat dan kawasan permukiman
jln rusak parah di kecamatan sirampog kab brebes tolong pak di perbaiki bpjtegal,Selesai,dinas pekerjaan umum bina marga cipta karya
assalamualaikum pak ganjar maaf pak saya mau minta tolong kepada bapak saya dan keluarga saya adalah orang ga punya saya di sini guru ngaji anak anak kampung di tempat saya tinggal tapi saya ga punya rumah sy tinggal di emper samping rumah orang kalo hujan saya kebocoran bahkan pernah gubuk saya hanyut kena air hujan terus sy jg ga punya kamar mandi kerjaan suami saya cuma buruh bawang dan kalo malam ngajar ngaji anak anak kampung di sini atas perhatian nya saya mohon belas kasian bapak untuk bisa membantu saya dan klga saya wassalam,Selesai,dinas perumahan rakyat dan kawasan permukiman
pak sy perpanjang sim katanya ribu tp kmrn saya habisnya hampir an brebes kak ,Selesai,kepolisian daerah jawa tengah
heran aku jalan raya pagojengan sehabis fly over kretek kecamatan paguyangan banyak jalan berlubang bodol banyak pengendara sepeda motor ngindari lubang malah nabrak terjadi laka apa meh nunggu korban jiwa baru ana tindakan perbaikan lubang jalan lubang sudah parah mbahayakan pengendara sepeda motor di pas turunan jl raya pagojengan jalan rame pas smp negri lalu lintas rame ,Selesai,dinas pekerjaan umum bina marga cipta karya
pak saya mengeluh tentang pelayanan puskesmas cikakak saya minta surat rujukan untuk anak saya karena panas hari mau ke dokter anak menggunakan bpjs ditolak karena tutup jam pagi apa benar pelayanan puskesmas sampai jam segitu pak apa karena pasien bpjs selalu dikesampingkan tolong di sidak pak untuk puskesmas cikakak banjarharjo,Selesai,dinas kesehatan
assalamualaikum pak saya mau tanya kalau skck di stempel suruh bayar rb itu gratifikasi bukan ya soalnya saya pernah di polsek bulakamba brebes dan bukan hanya saya orang lain juga begitu harus bayar rb terimakasih ,Selesai,kepolisian daerah jawa tengah
alamat kabupaten kota brebes kecamatan jatibarang kelurahan jatibarang laporan mohon maaf pak saya simpatisan pak ganjar pranowo ini saya mau nanya ini knp di kecamatan jatibarang kabupaten brebes untuk flow proses pembikinan e ktp gak lgsg jadi hari ini juga dgn alasan petugas kecamatanya blangko kosong sdh bulan terakhir dari pusatnya jg kosong dan harus menunggu beberapa hari atau minggu tetapi yg saya herankan knp tiap hari ada pengambilan e ktp yg jadi dikantor kecamatan mohon dgn sangat agar lebih maksimal jd masyarakat tdk bolak balik ke kantor kecamatan mohon dgn sangat kepada bapak untuk sidak atau cari jalan keluarnya demi masyarakat jawatengah,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
assalamu alaikum bapak gubenur saya dari brebes selatan mau bertanya soal biaya pembuatan sim untuk daerah brebes sebenarnya berapa ya pak khususnya sim c apa bener sampe c berapa biaya balik nama kendaran bermotor apa betul balik nama sampe bayar n untuk mutasi masih satu derah sampe apakah pengurusan pembuatan sertifikat tanah butuh waktu lama dan butuh waktu berapa tahun untuk mendapatkan sertifikat tanah tersebut mohon penjelasannya pak gubenur trimakasih ,Selesai,kepolisian daerah jawa tengah
selamat malam pak ganjar maaf pak saya lapor di desa bumiayu kec bumiayu kab brebes jateng untuk pengelolaan sampah sangat buruk pak sampah numpuk sudah minggu lebih jalan kotor dan bau dimana mana pak sedangkan iuran sampah tetep di tarik sama pemdes mohon tindak kades bumiayu pak ganjar,Selesai,kabupaten brebes
rsud bumiayu kec bumiayu kab brebes terpampang jelas di banner rsud bumiayu pelayanan dokter kandungan buka jam faktanya dokter datang jam dan kami baru di periksa jam kalo memang dokter ada kesibukan mohon di infokan agar kami tidak nelangsa liat istri yang sedang hamil besar duduk menunggu jam di kursi besi mungkin tau rasanya punya istri atau ibu yang sedang hamil besar ,Selesai,kabupaten brebes
pak gub tolong desa kami pemaron kec brebes kab brebes jalannya ya allah sampe sekarang rusak terus pa lagi kl hujan hmm becek total,Selesai,kabupaten brebes
masalah kesulitan bikin e ktp blangko kosong terus susah amat pengen jadi masyarakat baik ,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
alamat kabupaten kota brebes kecamatan sirampog kelurahan sridadi laporan putusnya jembatan legok sridadi yg menjadi penghubung untuk anak sekolah dan akses kesehatan mohon bantuannya untuk segera dilakukan pembuatan jembatan matur nuwun,Selesai,kabupaten brebes
di ruas jalan jatibarang ketanggungan di depan bri klampis ada pohon yang sudah mati mohon segera ditebang karena membahayakan pengguna jalan ,Selesai,kabupaten brebes
alamat kabupaten kota brebes kecamatan sirampog kelurahan sridadi laporan putusnya jembatan legok sridadi yg menjadi penghubung untuk anak sekolah dan akses kesehatan mohon bantuannya untuk segera dilakukan pembuatan jembatan matur nuwun,Selesai,kabupaten brebes
alamat kabupaten kota kabupaten brebes kecamatan losari kelurahan limbangan laporan ada jalan berlubang di jl pulosaren,Selesai,kabupaten brebes
alamat kabupaten kota brebes kecamatan tanjung kelurahan sengon laporan kami punya rumah tdk layak huni bgmna agar bisa dapat bsps trims ,Selesai,dinas perumahan rakyat dan kawasan permukiman
alamat kabupaten kota brebes kecamatan sirampog kelurahan sridadi laporan tanah bergerak desa sridadisangatmemorihatinkan,Selesai,kabupaten brebes
alamat kabupaten kota brebes kecamatan tanjung kelurahan tanjung laporan mohon jembatan timbang tanjung brebes ditertibkan karena sering macet menggangu aktifitas warga kadang tengah malem banyak klakson truk yg antri antrian tdk rapi banyak yg ngeyel berhenti tengah jalan tp tidak dirapikan penyegatan hanya didepan jembatan timbang tanpa memikirkan antrian kebelakang yang sampai km an,Selesai,dinas perhubungan
yang terhormat gubernur jawa tengah bpk ganjar pranowo assalamualaikum bpk ganjar saya mau sedikit memberikan keluhan terhadap pelayanan publik di kab brebes khususnya tentang e ktp yang selalu sering kekosongan blangko yang saya ingin tahu apakah di wilayah lain khususnya di jateng apakah sama mengalami hal seperti itu atau ini permainan oknum tertentu yang hanya ingin mendapatkan keuntungan dengan cara membebani masyarakat dengan biaya tambahan sebagai persyaratan mendapatkan e ktp karena saya sendiri sering mengalami hal seperti itu e ktp sudah jadi tapi bilang nya belom ujung nya uang baru di kasih e ktp nya demikian keluhan saya bpk ganjar saya mohon untuk kasus ini segera di tangani kalau memang ketersediaan blangko tidak ada tidak masalah kami siap menunggu tapi jika kasus ini akal an oknum yang tidak bertanggung jawab tolong segera usut tuntas pak terimakasih,Selesai,kabupaten brebes
alamat kabupaten kota brebes kecamatan tanjung kelurahan sengon wetan rt rw laporan kami punya rumah tdk layak huni kami mohon bantuannya agar dpt bsps trims ,Selesai,kabupaten brebes
maaf sy warga brebes terkait bpjs yg kbtulan aktifasi bpjs tgl s,Selesai,bpjs kesehatan
jalan berlubang di desa parireja sering terjadi kecelakaan terutama sepeda motor tergelincir karna jalan terjal berbatu yg tergenang air mohon dibtinjaue pak,Selesai,kabupaten brebes
jalan retak amblas kira m rt rw dusun cipanas desa kedungoleng paguyangan brebes,Selesai,kabupaten brebes
assalamualaikum bapak h ganjar pranowo sh gubernur jawa tengah mohon bantuan untuk pengobatan ats nama nanda ika faradila diagnosa lgmd limb girdle muscular dystrophy dengan alamat rt rw desa telaga gunung larang kec salem kab brebes sempat di bawa ke rscm rawat jalan slma bln pengobatan pun brhenti dikarnakan keterbatasan ekonomi keluarga mohon kiranya bapak gubernur bisa membantu pengobatan nanda sebelumnya saya ucapkan terima kasih ,Selesai,dinas kesehatan
pelayanan administrasi kependudukan pembuatan kartu keluarga apakah prosesnya memang lama kurang lebih hari padahal tanda tangan kepala dinas catatan sipil sekarang sudah menggunakan barcode ,Selesai,kabupaten brebes
assalamualaikum min sy mau lapor kan skrng kl beli pupuk subsidi yg pny kartu tani mengajukan pakai surat pajak sawah garapan masalahnya suami sy sawahnya nyewa min gmn cr nya kami menyewa sawah tangsi pamong min tp ada perantaranya kami sdh berusaha mnt sm perantaranya tp cm sebatas janji ampe skrng ga dikasih surat pajaknya ini gmn min sdngkan pupuk non subsidi hrgnya selangit terkadang jg barangnya gada lokasi karang sembung min,Selesai,kabupaten brebes
alamat kabupaten kota brebes kecamatan bandarharjo kelurahan wonosari laporan saya ingin kolaborasi dengan pihak jawa tengah memanfaatkan teknologi satelit untuk monitoring tingkat kesuburn tanaman untuk petani,Selesai,dinas pertanian dan perkebunan
selamat pagi pak gubernur mohon ijin menyampaikan keluhan warga desa kami khususnya para petani yang ada diseluruh kab brebes mohon ditinjau kembali program kartu tani yang berlaku diwilayah kami karena sejak ada program tersebut para petani sangat dipersulit untuk memperoleh pupuk yang punya kartu tani pun susah mendapatkan pupuk apa lagi yang tidak punya kartu tani kesulitan mendapatkan pupuk ini sangat menghambat proses cocok tanam dan sangat merugikan kaum petani karna biaya pupuki yang besar kadang ta seimbang dengan hasil paninya karna jatah pupuk yang diberikan ta sesuai dengan jumlah kebutuhan pemumukanya mohon diperhatikan lagi khususnya kami para petani agar program swasembada pangan tetap berjalan terima kasih ,Selesai,kabupaten brebes
desa karang sembung min akses jln kepersawahannya masya allah apa lg ini musim hujan suami sy smpe bbrp kali lg bw hasil panen jatoh bukan suami sy sj sdh bnyk bahkan padi yg sdh kering jatoh kekali,Selesai,kabupaten brebes
terjakait pendataan non asn kita petugas jaga perlintasan keretapi kab brebes tdk masuk dalam katagori pendataan non asn padahal kita sudah mengabdi cukup lama ada yg puluhan bahkan belasan tahun mohon kiranya bpk bisa memasukan kita ke dala pendataan non asn,Selesai,kabupaten brebes
permisi bapak ganjarpranowo saya ingin melaporkan terkait rusaknya akses jalan utama yang menghubungkan desa luwunggede mundu luwungbata sampai tengguli tanjung brebes dan membahayakan pengguna jalan dpubmckjateng laporgub pemkab brebes,Selesai,kabupaten brebes
saya direktur bumdes barokah tengguli bareng desa tengguli kecamatan tanjung kabupaten brebes terkait pembayaran pajak kendaraan lewat aplikasi new sakpole kami bumdes mencoba menggunakan aplikasi tersebut sesuai dengan kata pa gubernur mau bayar pajak kobdi persulit dan sampe sekarang e pengesahan kami dari hari rabu jam sampe sekarang laporan terbit e pengesahan belum juga ini giman dengan perpanjang pajak kendaraan tahunan keterangan nya e pengesahan masih di proses gimana pelayanan mau prima nglayani ajah ngga udah udah saya udah chat admin sakpole ngga ada balesan sama sekali nomer wa saya chat semua ngga ada yang bales gimana mau pelayanan prima apa admin aplikasi programmer nya tidur yah apa pak polisi nya tidur atau ngga mau kalo lewat aplikasi pengennya lewat samsat karena ada duitnya mohon di tindak secepatnya padahal di bapendanya sendiri ada program samsat budiman ,Selesai,kepolisian daerah jawa tengah
assalamualaikum mohon ijin pak saya ingin melaporkan adanya penimbunan bbm tepatnya di wilayah bumiayu brebes sebaiknya ditelurusi sja pak mohon dari tim pak ganjarnya aja dari provinsi soalnya klo ditelurusi lwt kabupaten dan kecamatan apalagi kepolisian biasanya suka dikasih tau dlu kalau mau ada sidak mohon bertanya pak sebenarnya itu bentuk pelanggaran atau tidak modusnya membeli pertalite pake motor trs disedot taruh di jerigen lalu dijual ke pengecer itu ada unit motor yg bolak balik langsir dri pagi smpai sore bahkan ada yg pakai mobil ,Selesai,dinas energi dan sumber daya mineral
saya pindahan dari karawang karna ikut domisili istri saya saya mau tanya apa benar di brebes kekurangan bangkok e ktp karna saya sudah cukup lama belum jadi ,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
kondisi ruas jalan di sejumlah titik di jalur tengguli luwunggede kecamatan tanjung kabupaten brebes rusak parah ,Selesai,kabupaten brebes
pak gubernur tolong di pantau kantor kecamatan losari bikin ktp dipersulit mw sampe kapan pungli merjalela,Selesai,kabupaten brebes
lokasi tanjakan karanganyar bimiayu sirampog ini jalan utama ya pak gub harus cepat di perbaiki aduan jalan amblas rusak kab kota brebes selatan kec sirampog desa kaligiri sridadi,Selesai,kabupaten brebes
alamat kabupaten kota brebes kecamatan bulakamba kelurahan pulogading laporan malam admin mohon dibantuncek untuk jalan penghubung desa pulogading kec bulakamba kab brebes sangat rusak parah setiap hari untuk operasional pengangkutan ikan dan opersional warga menuju jalan pantura semoga segera ditindak lanjuti maturnuwun,Selesai,kabupaten brebes
permisi pak sd n larangan kec larangan belum ada kemajuan pak kasihan siswa siswinya jika hujan sekolahnya terendam air dan siswapun sekolah memakai sendal dan menjadi kesulitan belajar tidak ada perbaikan sama sekali pak mohon bantuanya,Selesai,badan penanggulangan bencana daerah
assalamualaikum pak mohon hilangkan untuk syarat ktp pemilik motor pertama pak ketika bayar pajak ketika mau bayar pajak harus bawa ktp atas nama stnk nya pak sedangkan banyak yang beli motor tuh second dan terpaksa harus nembak dan bayar rb pak kita mau mengikuti peraturan dengan membayar kok malah dipersulit lagi pak tolong hilangkan persyaratan ktp atas pemilik motor pertama pak terimakasih pak,Selesai,kepolisian daerah jawa tengah
assalamualaikum kepda bpk gubernur saya ats nma nanda ika faradila mohon minta bantuan dana buat biaya oprasional ke rumah sakit karna orng tua sya kurang mampu kalo dari dinas kesehatan mau di pasilitasi cuman kendalanya di dana nya pak mohon bantuannya ,Selesai,dinas kesehatan
malam admin mohon dibantuncek untuk jalan penghubung desa pulogading kec bulakamba kab brebes sangat rusak parah setiap hari untuk operasional pengangkutan ikan dan opersional warga menuju jalan pantura semoga segera ditindak lanjuti maturnuwun,Selesai,kabupaten brebes
alamat kabupaten kota brebes kecamatan brebes kelurahan banjaranyar laporan tentang pembayaran pajak kendaran di samsat yg kalau nembak ktp harus byar rb,Selesai,kepolisian daerah jawa tengah
lapor jalan rusak parah sekali sepanjang jalan karangsembung songgom kecamatan songgom kabupaten brebes sudah bertahun tahun tidak diperbaiki ,Selesai,kabupaten brebes
assalamualaikum pak ganjar pajak kendaraan bermotor kenpa skrang mahal banget nggeh pernh beli motr tpi orange udh jauh akhire nembak ktp harus bayar sampe rb per ktp tkp samsat brebes pak mohon tindak lnjute nggih pak,Selesai,badan pengelola pendapatan daerah
lapor untuk jalan kabupaten brebes yang dari karang sembung menuju songgom rusak parah apa lagi jalan desanya uhhhh tolong di cek dan tegur semua pemangku kebijakanya ,Selesai,kabupaten brebes
assalamu alaikum min tolong diperbaiki untuk jln desa siwuluh kec bulakamba kab brebes min udah lama banget jln rusak berlubang apalagi klo hujan udh kaya laut banjir setengah lutut tolong segera diperbaiki min ,Selesai,kabupaten brebes
jalan dari dusun danareja ke desa luwungbata kec tanjung rusak parah sedang jalan itu untuk jalur sekolah ke smpn tanjung,Selesai,kabupaten brebes
yth dinas pupr kabupaten brebes tolong dengan sangat jalan raya karangsembung jatirokeh agar segera dicor karna sudah bertahun tahun jalan selalu rusak parah ,Selesai,kabupaten brebes
tolong di tindak lanjuti para pedagang dn tukang parkir di pasar banjar harjo soal y klo pagi sering macet di karena kan pda pedagang lapak y udh di jalan semau dan di sisi y juga di pake buat parkiran setiap pagi seperti itu trus dari depan masjid samape pertigak an yng pling parah tolong di tidak lanjuti itu jalan bukan buat tempat lapak para pedagang dan tempat parkir ,Selesai,kabupaten brebes
pak ganjarpranowo mendoromg para petani bawang brebes beralih ke model pertanian organik selain kondisi lahan yang mulai rusak faktor kesehatan akibat banyaknya penggunaan bahan kimia menjadi penyebabnya dan memang petani harus mengubah metodenya pak dhe harusnya kunjungan ke kampung aku biar tau keluh kesah petani sini kab brebes kec larangan desa karang bale,Selesai,kabupaten brebes
asslmkm wr wb pak ganjar pranowo saya perwakilan dr para guru honorer kabupaten brebes memohon kpd bpk gubernur tolong perjuangkan hak kami sbg guru utk mjd asn pppk pemerintah kab brebes pd tgl november menarik semua formasi kebutuhan calon pendaftar pppk artinya thn ini brebes ad rencana tdk akan mngadakn perekrutan tenaga honorer diwilayah kab brebes tolonglah pk gubernur saya hanya rakyat biasa yg ingin merasakan keadilan dan kesejahteraan dr pemerintah tolong sidak kembali utk pemerintah kab brebes ada apa dengan semua ini ,Selesai,kabupaten brebes
formasi guru p k dicabut oleh pemda brebes pak padahal sebelumnya sudah di laporkan dan dari kemdikbud sudah memberikan notifikasi bahwasanya pemda harus mengusulkan formasi jika tidak ada san lebih calon asn gagal diangkat minta tolong dibantu untuk di cek dan diberi teguran,Selesai,kabupaten brebes
alamat kabupaten kota brebes kecamatan brebes kelurahan brebes laporan usulan formasi p k guru dicabut oleh pemerintah daerah kab brebes padahal dari kemdikbud sudah memberikan notifikasi agar setiap daerah mengeluarkan formasi p k guru tahun jika ini dibiarkan akan ada kurang lebih calon asn yang tahun kemarin sudah memenuhi syarat gagal diangkat menjadi asn mohon untuk dibantu teguran atau bahkan peringatan karna sudah mempermainkan nasib guru honorer ,Selesai,kabupaten brebes
assalamu alaikum pak gubernur yang terhormat kami honorer di sekolah dasar negeri daerah brebes yang sudah lama menunggu kabar baik seleksi pppk karena kami peserta seleksi tahun yang telah lulus passing grade tetapi tidak menempati formasi dengan kata lain kami prioritas di seleksi tahun ini tetapi apalah daya pemda brebes yang telah membuka formasi tiba tiba kemarin tanggal november menarik kembali usulan formasi pppk di kemenpan rb padahal kami berharap besar atas kabar gembira dari pemerintah yang akan mengangkat kami yang prioritas namun apalah daya pemda menarik kembali usulan nya mohon kebijaksanaan bapak gubernur jateng dalam hal ini pak terima kasih,Selesai,kabupaten brebes
assalamualaikum pak ngapunten nggih pak kulo pengen kerja ijasah kulo mung mts saya sudah punya anak istri yg harus di nafkahin ,Selesai,dinas tenaga kerja dan transmigrasi
mas sekali kali sidak samsat bumiayu sebenarnya ktp asli utk byr pajak itu wajib atau tidak kenapa klo lewat calo yg berkeliaran di samsat saat byr pajak tanpa ktp asli bisa tembus kami jadi tidak mengerti dari sistemnya atau dari pegawai samsatnya kalau memang disistem pembayaran pajak mewajibkan harus ada ktp asli seharusnya lewat siapapun itu tidak akan bisa membayar pajak tanpa ktp,Selesai,kepolisian daerah jawa tengah
selamat malam izin melaporkan ketidak nyamanan warga kampung cacaban wilayah rt dan sekitarnya terkait bau ternak sapi ternak sapi tsb skalanya sudah perusahaan jumlahnya sapi lebih dan lokasinya samping pemukiman pas sudah ada teguran dari masyarakat namun tidak ada tindak lanjut dari pihak peternak dan terkesan abai kami masyarat sekitar hanya meminta supaya adanya pengolahan limbah ternak dan tidak ada lagi bau yang mengganggu ketenangan warga sekitar tapi jika masih seperti itu kami warga sekitar meminta peternak sapi tsb ditutup terima kasih ,Selesai,dinas lingkungan hidup dan kehutanan
assalamu alaikum pak ganjar tolong kami pak tolong kami rakyat brebes pak p k yang formasinya di tarik oleh para pejabat brebes kami sudah mengabdi lama pak saya saja th ikut tes tahap dan ketika kami sudah dinyatakan passing grade kami sejumlah juga sudah mendapatkan notifikasi menunggu penempatan tp tiba tanggal november semua formasi ditarik untuk kab brebes pak mohon bantuannya pak saya mohon supaya kami yang bisa terakomodir untuk bisa mendapatkan formasi kita kembali kami bisa menjadi asn p k seperti daerah daerah lain pak mohon bantuannya pak,Selesai,kabupaten brebes
alamat kabupaten kota kab brebes kecamatan kec tonjong kelurahan kel tonjong laporan mau tanya pak apakah bayar pajak kendaraan diharuskan ada ktp pemilik sesuai di stnk karna saya mau bayar pajak kendaraan tetapi tidak bisa dikarenakan tidak ada ktp pemilik kendaraan tersebut lokasi samsat bumiayu kab brebes,Selesai,badan pengelola pendapatan daerah
dlhk jawa tengah sop pengajuan pertek lingkungan berapa lama sudah bulan dokumen bolak balik perbaikan tapi ndak ada kejelasan kapan rekom turun semua permintaan sudah dipenuhi setiap ditanya sedang dikoreksi dan ternyata nanti ada sidang pembahasan kalo gitu kenapa harus diperiksa substansi oleh staf teknis kalo akhirnya nanti ada pembahasannya dua kali kerja kami bangun duluan nanti disalahkan ikuti aturan prosesnya lama sekali gimana ini buat tim verifikator aduan ndak usah nanya perusahaan apa dan dimana tanya bidang yg ngurusi pertek saja gimana kerjanya ,Selesai,dinas lingkungan hidup dan kehutanan
assalamu alaikum lapor dari kecamatan sirampog tepatnya desa karanganyar kelurahan sridadi beberapa tahun terakhir maengalami bencana tanah bergerak di vidio nampak jelas dampak dari tanah bergerak yaitu jalan utama yang amblas dan tidak bisa dilewati oleh kendaraan dampak lain yaitu rumah warga sekitar yang pada akhirnya secara paksa harus mencari tempat lain untuk pindah ,Selesai,kabupaten brebes
jembatan putus sejak akhir di jalan kabupaten penghubung kecamatan bumiayu dan kecamatan paguyangan kabupaten brebes via prnanjung cigobang jembatan tersebut sangat dibutuhkan untuk jalur perokomian ayam potong telur ayam hasil pertanian dan juga jalur sekolah dan pondok pesantren sampai hari ini belum ada tanda diperbaiki dan bagi roda yg mau lewat harus muter sejauk km menggunakan sepeda motor pun sangat membahayakan bahkan sudah memakan korban meninggal dunia karena terjatuh dari jembatan sementara berupa bambu tersebut minta tolong dengan sangat pak ganjar untuk direalisasikan pembangunannya ,Selesai,kabupaten brebes
ideo mobil saat melintas di jalan provinsi di ruas jalan bumiayu kabupaten brebes bumijawa kabupaten tegal tepatnya di ruas jalan desa sridadi kecamatan sirampog brebes meskipun pemeliharaan dan pengepresan jalan terus dilakukan pihak bina marga jawa tengah kondisi jalan tetap sangat memprihatinkan ini terjadi karena tingginya intensitas hujan yang mengguyur wilayah setempat sehingga pergerakan tanah memicu amblasnya jalan ,Selesai,dinas pekerjaan umum bina marga cipta karya
pak ganjar pranowo tolong betulkan jalan desa limbangan arah limbang sari kecamatan losari kabupaten brebes itu jalan dari saya kecil sampai sekarang saya udah hampir tahun kagak pernah enak rusak berlumpur padahal itu jalan utama yg dimanfaatkan para petani para petani tambak tradisional para pedagang warung para anak sekolah tolonglah pak ini masih dipulau jawa masa pembangunan y lebih tertinggal dari papua,Selesai,kabupaten brebes
assalamu alaikum mohon ma af pak izin menginformasikan jalan desa menuju desa negarayu kec tonjong kab brebes rusak parah sudah bertahun tahun tolong di perhatikan dan segera di tindak lanjuti matur suwon,Selesai,kabupaten brebes
asslmkm mohon di tindak lanjuti untuk mtsn brebes msh mmbrlakukan iuran meski bahasanya di perhalus jd infak yg katanya program pak ganjar sekolah grts dr sd smpe sma faktanya dilapangan tidak berlaku oh ya saya kasih tau untuk di mtsn brebes infak yg unggulan reguler dan uang syariah klo dulu uang gedung unggulan jt dan reguler jt di th mohon di sidak,Selesai,kanwil kemenag provinsi jawa tengah
assalamualaikm wr wb yth pa ganjar saya seorang guru honorer mapel bahasa inggris smpn di kab brebes saya sudah mengabdi tahun saya mau melapor carut marutnya usulan pppk yg formasi awal tp di cabut kembali saya mohon sangat pa agar bapa bisa membantu kami para gtt untuk mendapatkan hak kami agar di angkat semua menjadi pppk baik p p p tanpa terkecuali dan bagaimana nasib kami yg mengajar bahasa inggris tidak bisa linier ke sd padahal kurikulum merdeka belajar di sd sudah ada mapel b inggris kami guru bahasa inggris khawatir pa tidak dapat formasi tempat untuk mengabdi mohon bantuannya pa ,Selesai,kabupaten brebes
permohonan dan minta dukungan bpk gubenur jateng pngangkatan p k tahun supaya brebes mengembalikan formasinya untuk p p ,Selesai,kabupaten brebes
pencabutan formasi guru pppk di brebes demo di dprd brebes tangal november menuntut kebalikan lagi formasi di brebes,Selesai,kabupaten brebes
dpmptsp jateng dan brebes mohon konfirmasi kenapa usaha mikro kecil masih harus mengajukan pkkpr manual ke dinas padahal sesuai pp tahun cukup pernyataan mandiri di oss kami harus keluar uang lagi untuk mengurus pkkpr dasar aturannya apa ya ,Selesai,dinas penanaman modal dan pelayanan terpadu satu pintu
selamat pagi saya ingin melaporkan penipuan online orang tua saya orang tua saya punya warung yg dekat dengan puskesmas namun ada yg mengatas namakan dokter memesan minuman pulsa dan aplikasi dana janjinya mau dibayar pada saat di puskesmas ternyata orangnya menghilang pemesanannya melalui wa untuk bukti percakapannya saya simpan bisa dibantu untuk di proses terima kasih,Selesai,kepolisian daerah jawa tengah
jalan kec songgom brebes rusak parah bapak tolong diperbaiki ,Selesai,kabupaten brebes
halah pak ini brebes tolong di cek jalan pantura akses tol brebes barat sama brebes timur itu pembatas mungkin menurut tujuan dinas terkait sudah benar tapi tolong dong kasih rambu yang agak benar dan mudah dilihat pengendara khususnya malam hari ngomong bapak ganjar pranowo apa sih maksudnya dikasih pembatas ditengah jalan seperti itu apa nggak malah jadi sempit dan berbahaya kalo modelnya seperti itu ,Selesai,dinas perhubungan
awale punya niat bikin bpjs buat anak yg baru lahir kaget pas bikin karna harus bayar lgsg bulan ini produk bpjs rampok apa apa sih sebenernya emang selama bulan bpjs nanggung biaya anak dr lahir trus pas sakit priksa kalian sekolah lg lah biar gak bohongin rakyat terus ,Selesai,bpjs kesehatan
desa ciomas kecamatan bantarkawung kabupaten brebes mohon maaf saya mau melaporkan bahwa ada perangkat desa yang melakukan hubungan seksual mesum di kantor desa mohon segera ditindak lanjuti,Selesai,kabupaten brebes
di daerah batang kendal ada komplotan penipuan tolong di tindak lanjuti pak biar tidak banyak korban seperti saya ,Selesai,kepolisian daerah jawa tengah
pak minta tolong ditinjau langsung jalanan di desa saya tepatnya di desa jatirokeh deket polsek songgom pak itu sudah sangat membahayakan pengguna jalan apalagi tidak ada lampu penerang jalan jadi lebih rawan kecelakan terlebih sekarang musim hujan banyak jalanan yang terendam air jadi tidak sedikit kendaraan yang mengalami kecelakaan akibat jalanan rusak terimakasih,Selesai,kabupaten brebes
alamat kabupaten kota brebes kecamatan songgom kelurahan jatirokeh laporan penumpukan sampah diarea persawahan dikarenakan adanya perubahan mobil pengangkut sampah dari dlh menjdi kecil bermuatan ton sehingga sampah kembali menumpuk sehingga masyarakat petani menjadi susah akibat pencemaran lingkungan terlebih ini adalah musim tanam terima kasih,Selesai,kabupaten brebes
pak tolong unutk perbaiki daerah desa sya desa sya lgi terkena banjir hari ini sebgai jga jembatan kebanyakan pada putus dan sbgian desa jga ikut kebanjiran ,Selesai,kabupaten brebes
assalamu alaikum wr wb pak gubernur kejadian longsor tebing sungai pemali tepatnya di belakang gedung mi tarbiyatul athfal dan pemukiman penduduk sekitar kk tanggal november sekitar jam di wilayah penanjung rt desa pruwatan kec bumiayu brebes jawa tengah mohon ada perhatian dari pihak propinsi ,Selesai,dinas pekerjaan umum sumber daya air dan penataan ruang
assalamualaikum wr wb saya ingin melapor terkait pemindahan pasar di desa kalierang kecamatan bumiayu kabupaten brebes dari pasar pkl ke pasar baru yang berjalan tidak sebagaimana mestinya mulai dari pembagian kios yang tidak adil bahkan yang mempunyai sertifikat kios malah tidak mendapatkan tempat ukuran kios yang terlalu sempit hanya berkisar x jumlah kios masih kurang banyak pembangunan pasar yang terkesan terburu buru dan tidak diperhitungkan contohnya banyak atap yang bocor bahkan sebelum ditempati lalu untuk sarana transportasinya pun sulit mohon maaf saya hanya punya foto ini untuk dilampirkan karena pada kenyataannya tidak seluas di foto terimakasih mohon bantuannya ,Selesai,kabupaten brebes
