"kami dari warga rt. 06 rw. 05 saditan baru kelurahan brebes mau mengadu tentang permasalahan listrik selalu mati disaat hujan datang dan listrik mati paling lama di rt. 06 rw 05 saditan baru kelurahan brebes, sedangkan kami melihan di kelurahan lain tidak mati listrik. kami sudah melaporkan ke pln brebes namun sampai saat ini masih mati listrik saat terjadi hujan. kami mengharap permasalahan ini segera dicari solusinya agar tidak terjadi mati listrik saat hujan. demikian aduan dari warga rt. 06 rw. 05 saditan baru kelurahan brebes. atas disposisi dan percepatan penanganannya kami sampaikan terima kasih.","dinas energi dan sumber daya mineral","","","",""
"asalamualaikum pak,saya mau lapor,, untuk pengaktifan bpjs,kemarin saya udah kewedanan bumiayu kata pengurusnya harus daftar di kantor klurahan wanatirta katanya permensos 92 blom trdaftar. apakah bnar pak.trus untuk pengurusnya minta duit 150 ribu untuk perjalanan ke brebes,,,","bpjs kesehatan","","","",""
"mohon di pantai pak pungli yg di pelabuhan semarang ,kemarin kami dari kalbar naik kapal darma rucika 9 pasturun mau naik trevel ke brebes diminta bayar 10.000 per orang","dinas perhubungan","","","",""
"pelayanan bpjs pak amat sulit,suruh online up penuh2 trs,sdh smnggu blm jg dpt antrian","bpjs kesehatan","","","",""
"maaf saya mau tanya, masalah kuota pupuk subsidi kenapa ko sekarang kuotanya sangat menurun drastis dan itu tidak sesuai kebutuhan...maaf saya tidak tau apakah itu kebijakan pusat apa kebijakan pemda wilayah... yang jelas sebagai rakyat kecil saya mengadu sama yang momongi rakyat jateng.","dinas pertanian dan perkebunan","","","",""
"assalammualaikum bpak ganjar, saya deri arianto warga brebes, maaf mau melaporkan saya terjebak di sbuah aplikasi pinjol, dan sya diancam berbagai ancaman yg buat sya pusing, saya pinjam di aplikasi ada kami sbesar 400 rbu, sya tlat byar dkrenakan blum ada pemasukan jualan, dari pihak pinjol sudah mlakukan sebar data, dan meneror semua kontak yg ada dhp sya, dan yg lbih prahnya lgi mau mnyebar data pribadi sya sperti foto, dll, mohon dbantu pak buat dproses, terima ksih bpak,","kepolisian daerah jawa tengah","","","",""
"adakah fasilitas dari ppemprov untuk memfasilitasi bimbingan kepada pemuda jawa tengah untuk menjadi eksportir .... banyak sekali produk umkm dan komoditas hasil bumi serta hasil laut yg bisa kita ekspor .. tapi belum ada suport dari pemerintah untuk memvasilitasi bimbingan dan arahan kepada pemuda penggerak ekspor lokasi komunitas kami di tegal,brebes,dan banyumas","dinas kelautan dan perikanan","","","",""
"jalan dr pasar larangan kab brebes sd pintu tol pejagan rusak parah, macet total, mohon segera diperbaiki, krn sdh bertahun tahun tdk di perbaiki, padahal banyak kendaraan besar dan kecil melintasi jalan tsb krn dr kab banyumas ke jakarta merupakan jalur terdekat","dinas pekerjaan umum bina marga cipta karya","","","",""
"alamat: kabupaten/kota brebes, kecamatan brebes, kelurahan brebes laporan: assalamu'alaikum pak. mau tanya apa benar tahun 2023 sudah tidak ada thl atau honorer lg?","badan kepegawaian daerah","","","",""
"assalamualaikum....yth bapak gubernur... semoga hari ini kondisinya baik² saja... sebelumnya saya mohon maaf, begini pak gubernur aturan nelayan baru kenapa mereka disuruh putar balik srbelum jadwal pemulangan terus apakah ada perintah dari kkp pusat agar membuat * pemutihan surat kapal "" mohon pak gubernur meninjau ke lapangan agar tahu kondisi nelayan sekarang dan bisa berdialog dengan para nelayan . wassalamualaikum","dinas kelautan dan perikanan","","","",""
"pak tolong irigasi kami di cek pak..... sdah lbih 3 th blm dperbaiki.... bendungan irigasi ddesa kami jebol .... petani ddesa kami sangat menderita .... kami petani dri desa kalinusu kec bumiayu kab brebes","dinas pekerjaan umum sumber daya air dan penataan ruang","","","",""
"assalamulaikum pak ganjar aku pengin lapor kenapa pajak kedaraan bermotor tidak ada tkp pemilik sekarang mahal sekali sampe 100rb lebih tolong pak ditangapin karena kasihan yg hanya bsa beli motor bekas belum bsa balik nama, trimakasih pak","badan pengelola pendapatan daerah","","","",""
"nyuwun sewu pak ganjar pranowo. sekalian niku pak sepanjang jalan songgom sing pinggir kali nyuwun tulung didandani. banyak yg mengeluhkan kondisi jalan tersebut pak. walaupun memang kendalanya itu tanah yg bergerak pasti pihak kontraktor jauh lebih paham pak. karena jalan itu akses utama jalan ke bumiayu , purwokerto, kebumen dan sekitarnya pak","dinas pekerjaan umum bina marga cipta karya","","","",""
"asalamualaikum pak . saya mau lapor jalan raya antar provinsi khusus nya di daerah larangan - songgom sudah rusak banget pak , apalagi kalo pas hujan . jalannya rusak dan agak miring pak , kadang saya selaku pengguna sepeda motor kalah dan minggir ke tepi an , karena jalan nya di kuasai oleh truk truk besar , mohon untuk segera di betul kan pak . sekian laporan dari saya , makasih pak , semoga bapak dan keluarga sehat selalu ????","dinas pekerjaan umum bina marga cipta karya","","","",""
"alamat: kabupaten/kota brebes, kecamatan bumiayu, kelurahan jatisawit laporan: pak bisa tolong saya gak carikan pekerjaan buat suami saya.","dinas tenaga kerja dan transmigrasi","","","",""
"assalamualaikum.. sebenernya kejadian sdh beberapa bln pak, tp masih mengganjal saja di hati. hehe.. kejadian di samsat tanjung, brebes, saya bayar mutasi masuk 743rb tp setelah saya terima stnk tertera 543rb. apakah itu wajar pak?? suwun bapak..","badan pengelola pendapatan daerah","","","",""
"assalamualaikum wr wb...yth bpk gubernur ganjar p beserta jajarannya, salam hormat dan sehat buat kita semua. perkenalkan saya bayu kuncoro, alhamdulillah sampai saat ini saya sudah lebih 15 tahun bekerja di perusahaan pembiayaan nasional indonesia dan sebagai salah satu manager yang sudah berputar ke seluruh wilayah indonesia, saya mau mengeluhkan proses kepengurusan pembuatan bpkb baru untuk kendaraan roda 2 di samsat kabupaten brebes. setelah kami tindak lanjuti ke dealer kendaraan dan biro jasa, berbagai alasan terlontarkan di samsat kabupaten brebes mulai dari kurangnya personel, tidak adanya tenaga ahli hingga personel yang sedang cuti. hal ini berakibat kepada kredibilitas perusahaan kami yang notabenenya bpkb adalah aset dan jaminan perjanjian kontrak di perusahaan pembiayaan. pada awalnya saya pribadi enggan melaporkannya tetapi sudah setahun saya menjabat di cabang jateng ini dan baru kali ini kepengurusan bpkb melebihi 3 bulan lamanya (walaupun tidak semua) dan sebagai wujud tanggungjawab saya sampai dilakukan review oleh atasan di kantor pusat sampai 4x dalam setahun gara2 masalah bpkb ini...mohon dibantu untuk pelayanan publiknya di samsat brebes (walaupun harus berkoordinasi dengan pihak kepolisian) pak ganjar dan jajarannya, karena saya percaya permasalahan ini bisa selesai dengan bantuan bapak...saya mengucapkan terimakasih dan mohon maaf atas kesalahan kata serta perbuatan...wasslamualaikum wr wb","kepolisian daerah jawa tengah","","","",""
"mohon izin pa gub . saya menyarankan agar di setiap kecamatan di kasih petugas bpjs. saya kasihan kepada masyarakat yang rumah nya jauh dari pusat pemerintah ( kantor bpjs ) namun ketika sampai hanya di kasih nomor wa petugas bpjs. yang saya prihatin adalah petugas nya slow respon .maturnuwun","bpjs kesehatan","","","",""
"selamat siang bapak. mohon maaf bapak, saya ingin mengajukan mutasi ke klaten. namun terbentur r10 di sekolah asal, karena masih kekurangan guru bk. awalnya sebelum saya mengajukan mutasi, saya sudah berkonsultasi dengan kepala sekolah dan cabdin xi kemudian diberi arahan untuk menyiapkan semua berkas-berkas yang dibutuhkan. waktu itu posisi saya sedang hamil 4 bulan. namun,setelah semua berkas dari sekolah asal dan sekolah penerima sudah siap semua dari pihak cabdin tidak bisa memberikan rekomendasi mutasi untuk saya karena masa kerja dan r10 sekolah asal yang belum memenuhi syarat. sekarang saya melapor ke laporgub dengan harapan ada kebijakan lain dari bapak gubernur untuk saya, mengingat urgensi usulan mutasi saya ini. saya mohon dengan kerendahan hati dan belas kasih bapak/ibu bersedia mengabulkan permohonan saya ini karena simbah di klaten sudah tidak punya siapa-siapa lagi. saat ini simbah kami yang sudah berusia 83 tahun hidup sendiri di klaten karena ibu mertua saya harus membantu kami di brebes untuk menjaga anak kami dan anak-anak saya memasuki usia sekolah sehingga sulit apabila berjauhan terus dengan orang tuanya. atas perhatian dari bapak/ibu, kami ucapkan terimakasih. berikut saya lampirkan seluruh berkas-berkas permohonan mutasi saya. besar harapan saya bapak/ibu dapat mengaburkan permohonan saya ini. atas perhatian bapak/ibu saya ucapkan terima kasih.","dinas pendidikan dan kebudayaan","","","",""
"mohon bantuanya pak,msalah gaji saya di sebuah pt pelayaran, sampai skg blom ada kejelasan,pdhl udh pulang 6 bulan lebih,,saya baru pertama, jd gak tau apa2,,, saya butuh buat keperluan ank dan bayar hutang pa,,malah skg pihak pt melimpahkan kasus ini ke lowyer,,, saya bisa apa pa,,, saya org kecil, buat mkn aja susah,, mohon pak ganjar mau membantu saya pa,,, ????????????","dinas tenaga kerja dan transmigrasi","","","",""
"assalamualaikum, mohon dapat dibantu pak ganjar terkait dengan aplikasi pajak kendaraan bermotor jateng new sakpole, jujur lebih mudah dan cepat aplikasi sakpole yang dulu cukup pendaftaran bayar dan bisa langsung selesai dihari itu, sekarang telah diupadate yang seharusnya bisa lebih mempermudah lagi malah jadi kemunduran dengan adanya proses verifikasi, upload/foto ini dan itu, saya sekarang posisi diluar kota bekerja dan apabila harus pulang akan memakan waktu dan biaya jaga, saya pengin jadi warga jateng yang taat pajak tapi seperti sulit sekali bukannya era digital lebih dipermudah dan cepat tapi ini malah tambah ruwet padahal hanya ingin bayar pajak bukan minta uang, demikian yang bisa sya sampaikan pak ganjar apabila ada kata-kata yg kurang berkenan mohon dimaafkan. terimakasih","kepolisian daerah jawa tengah","","","",""
"pak tolong di selidiki kami takut ini perihal pencurian data https://batamredmip5store.com/cucigudangredmi/ terima kasih pak","kepolisian daerah jawa tengah","","","",""
"saya mau bayar pajak untuk ganti stnk dan tnkb motor di samsat keliling di kecamatan salem dengan biaya rp 615000 itu kurang lebihnya dan kalau bayar di samsat bumiayu katanya sekitar rp 415000 ko biayanya bisa beda tolong minta penjelasannya kenapa bisa beda antara samsat keliling dengan samsat kantor","badan pengelola pendapatan daerah","","","",""
"tegal sari tegal jawa tengah assalamualaikum pak saya mau tanya tentang perizinan nelayan ko lama banget pak gk keluar keluar kasihan kami rakyat kecil pak sudah menganggur lama tolong pak bantu kami agar perizinan segera di keluarkan agar kami bisa meluat kembali terimakasih pak ????????????????????","kepolisian daerah jawa tengah","","","",""
"pak gub pak gub, bisa tolong cekin pandawa bpjs brebes/tegal ? yo moso kuota link pandwanya penuh terus pak gub ? mbo di tambah kuota atau emang tidak di buka lagi ? katanya online biar mengurangi krumunan tapi kok susah. tolong di cek pak gub pandawa semarang ae gercep kok brebes/tegal enggak","bpjs kesehatan","","","",""
"assalamu'alaikum wr. wb, bapak gubernur jawa tengah (yth. bapak ganjar pranowo) yang saya hormati dan saya mulyakan, saya adalah rakyat yang ingin berusaha baik dengan membayar pajak kendaraan bermotor sesuai jadwalnya, bulan februari ini saya baru membayar salah satu sepeda motor merk supra tahun 2003, tahun sebelumnya tidak ada masalah tetapi tahun ini sebagai akibat pindah domisili dari kalilangkap-bumiayu ke laren-bumiayu, ternyata dianggap bermasalah, besar pajak tertulis rp. 236.000, tetapi yang harus dibayarkan pada oknum samsat pembantu brebes yang berada di paguyangan tertulis namanya yosepi adalah rp. 575.000, ironisnya pembayaran tersebut tidak di kasir tetapi pada oknum tersebut, perlu bapak gubernur ketahui sebelumnya saya hidup bersama mertua, tetapi saya juga ingin mandiri dengan membeli perumahan oleh karena itu saya pindah domisili, padahal yang saya lihat nik saya tidak berubah dan kalaupun membayar sejumlah 500-an ribu mestinya itu tercatat pada lembar pkb, tetapi hal tersebut tidak tercatat, mohon kebijaksanaan bapak gubernur untuk mengatasi masalah pungli ini, atau lebih baik kami tidak usah membayar pajak jika masih ada pungli, terima kasih atas perhatian bapak ganjar yang budiman. wassalamu'alaikum wr. wb.","badan pengelola pendapatan daerah","","","",""
"assalamualaikum pak ganjar semoga bapak dan keluarga sehat selalu dan diberikan umur panjang melaporkan saudara saya bernama m. farkhan abdilah kelas 5 sd,alamat desa dukuhmaja kecamatan songgom kabupaten brebes rt 01 rw 06 saya pejuang tumor ganas dibagian perut pak, saya kepengen sembuh, kepengen bisa sekolah lagi, bisa bermain, posisi saya sedang dirwat di rsud dr. sardjito jogja bila berkenan tolong bapak gubernur bisa membantu saya untuk sembuh pak melawan tumor ganas yg ada diperut sayaðÿ˜­","dinas kesehatan","","","",""
"assalamualaikum, saya ucapkan terimakasih atas respon laporan saya tentang perpanjangan pajak kbm, dan saya sebagai pelapor sudah mendapatkan penjelasan yang sangat baik, dan mudah dimengerti oleh saya, dan saya ucapkan terima kasih kepada bapak kepala kantor samsat setempat yang telah memberikan penjelasannya dan keramahanya, sehingga apa yang saya laporkan sudah diselesaikan dengan baik, terimakasih atas pelayanannya sukses selalu kantor samsat dan semua jajaranya, assalamualaikum wr wb","badan pengelola pendapatan daerah","","","",""
"assalamualaikum, selamat malam pak. mohon maaf sebelumnya pak. saya mau tanya kenapa biaya penerbitan stnk+tnkb mutasian mahal sekali ya?. adik saya baru saja melakukan mutasi kendaraan dari plat bekasi ke bumiayu (brebes), motor satria tahun 2011, di mana harga jualnya sekarang di bawah 7 jt. tapi biaya penerbitan nya 1,6 jt trimakasih pak","badan pengelola pendapatan daerah","","","",""
"selamat malam bapak ganjar saya mewakili teman² blud di rsud kab.brebes ingin melaporkan gajih bulanan kami yg belum umr kok sampe tanggal ini belum dikeluarkan oleh pihak rumah sakit itu kan hak kami dan itu nafkah untuk keluarga kami kok sampe tgl segini belum dikeluarkan!!!jaspel kami sudah nunggak oleh pihak rs ini gaji bulanan yg belum umr mau ditunggakkan lagi?!!!gimana ini pak?manusiakanlah kami karyawan karyawati blud kami melayani masyarakat brebes dengan hati dan kemampuan kami kok kami tidak dihargai oleh pejabat² menejemen rumah sakit.mohon bantuan bapak untuk kami blud rsud kab.brebes .terimakasih.","dinas tenaga kerja dan transmigrasi","","","",""
"hutan lindung kaki gunung slamet di kecamatan sirampog yang sekarang sangat memprihatinkan dan berdampqk terhadap bencana sekarang terang benderang jadi lahan pertanian mohon di tindaklanjuti dan yang berwenang agar mengembalikan fungsi hutan ..kembali terima kasih","dinas lingkungan hidup dan kehutanan","","","",""
"selamat pagi kak ijin lapor jalan rusak yang blom d perbaiki. malah di lewati saat perbaikan jalan ada sekitar 10 titik sama lampu penerangan jalan nya juga pada mati jalan raya pejagan-prupuk tepatnya di desa karang bale kecamatan larangan kab brebes","dinas pekerjaan umum bina marga cipta karya","","","",""
"pak gub mohon maaf, untuk kelangkaan minyak goreng mohon untuk segera operasi pasar pak gub, sidak jg ditoko2, agen2 dan distributor. kami mencari susahnya minta ampun tp di marketplace facebook kok banyak bgt yg jual dengan foto stok yg berlimpah. mohon pak.. trmksh. saya dr brebes","dinas perindustrian dan perdagangan","","","",""
"selamat siang bpa ganjar, pa itu ada geng motr di daerah brebes. tmpat di jalan jalingkut. sdh ada korban jiwa pa smpe tewas. geng motor tsb, sdh msuk kw","kepolisian daerah jawa tengah","","","",""
"mohon maaf pak ...saya mau tanya tentang pajak stnk motor diwilayah saya samsat desa pagojengan kecamatan paguyangan kabupaten brebes, ini saya mau bayar pajak tahunan tp kok dipersulit yah,alasan cuma beda desa kelurahannya saja,pdhl kecamtan dan kabupatennya msh sama?itu knp yh pak?matursuwun????","badan pengelola pendapatan daerah","","","",""
"saya mau melaporkan proses pengurusan bpkb untuk bbn di brebes, bpkb masuk dari bulan desember tapi baru dapat selesai prosesnya pada bulan april.. jika ingin lebih cepat harus membayar biaya tambahan 1,9juta bisa jadi 1 hari..","kepolisian daerah jawa tengah","","","",""
"halo bapak ganjar pranowo , apakabar penanganan hutang lindung yg dibabad untuk lahan pertanian di lereng gunung slamet yg masuk ke kabupaten brebes,, ? apakah terus akan dibiarkan?","dinas lingkungan hidup dan kehutanan","","","",""
"bagai mana cara mendapatkan bantuan bedah rumah???","dinas perumahan rakyat dan kawasan permukiman","","","",""
"banjir bandang tadi sore kali prupuk 6 rumah tersapu bersih.. lokasi desa kutamendala kec. tonjong kab brebes jawa tengah..","badan penanggulangan bencana daerah","","","",""
"lapor pak ganjar. jalan di lampu merah dekat rumah sakit yg lagi di bangun di ketanggungan rusak parah. hampir tiap hari ada sepeda motor yg jatuh karena jalan berlubang & banjir. sudah 1 tahun tidak ada perbaikan. padahala deket sama rumah anggota dewan juga","dinas pekerjaan umum bina marga cipta karya","","","",""
"ijin laporan jalan provinsi tepatnya pasar kersana kab brebes jalan rusak parah","dinas pekerjaan umum bina marga cipta karya","","","",""
"selamat siang pak. akhir akhir ini banyak masyarakat yg mengeluhkan akan kenyamanan dan keamanan jalan jalingkut brebes tegal karena sering sekali terjadi kecelakaan dan tindak kejahatan di jalan tersebut. mohon untuk di tindak lanjuti agar bisa memberikan kenyamanan dan keamanan bagi pengguna jalan dan masyarakat sekitar. demikian info permohonan kami sampaikan terima kasih","dinas perhubungan","","","",""
"asalamualikum.pak ganjar pranowo bisa ngga pak jalan di brebes ketanggungan khusus nya yg dket lampu merah di perbaiki.disitu sudah banyak pengendara yang jatuh pak.bupati brebes ibu ida apriyanti tidak ada tanggapan nya sama skali pak..semoga bisa di denger suara saya oleh pak ganjar pranowo( amiin ).","dinas pekerjaan umum bina marga cipta karya","","","",""
"pak saya petani beli pupuk bersubsidi susah apa lagi saya tak punya kartu tani bisa beli harga tinggi yg pake kartu za 90 tak pakai kartu 130 keuntungan ini untuk siapa pak pihak toko kan pak petani merasa dirugikan","dinas pertanian dan perkebunan","","","",""
"pa ganjar, di wilayah kecamatan salem( brebes), dan kec majenang ( cilacap), minyak goreng curah betul2 kosong,","dinas perindustrian dan perdagangan","","","",""
"jalan rusak parah di depan pasar kersana .kec.kersana. kab brebes. mohon segera di perbaiki","dinas pekerjaan umum bina marga cipta karya","","","",""
"assalamualaikum wr wb pak ganjar atau team it nya. tolong sidak pak darah songgom brebes,jalan alternatif itu rusak. kapan diperbaikinya. dan jalan yg sering banjir dibawah jembatan rel kereta api. kalau bisa bikin fly over,kalau perbaiki percuma .. malah tetap kerendam.","dinas pekerjaan umum bina marga cipta karya","","","",""
"apakah di sektor kepolisan atau di badan kepolisian masih ada pungli ya kemarin saya sedang mendapat musibah surat ktp , sim stnk dan hp saya hilang , saya ke kepolisian sektor brebes untuk membuat surat kehilangan masih di mintai administrasi apakah pelayanan bukanya gratis pak gub. trimakasih","kepolisian daerah jawa tengah","","","",""
"selamat siang pak ganjar. saya mau tanya kenapa data di cetakan e-ktp sama data di web portal data kependudukan kemendagri itu berbeda. di temukan perbedaan nama, dan tanggal lahir. akibat nya warga yg mau pengajuan kredit usaha rakyat harus ngurus kembali agar data nya sama. ada juga warga yg e-ktp nya tidak ditemukan di data portal kemendagri akhirnya ngurus kartu keluarga lagi agar dapat nomer nik baru. tolong untuk pencetakan e-ktp harus teliti & sama data ny dengan di kemendagri.","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"alamat: kabupaten/kota brebes, kecamatan songgom, kelurahan jatirokeh laporan: sering terjadi pemadaman listrik dalam jangka waktu yang lama, hari ini pemadaman dari jam 1 siang s/d sekarang, orang mau masak untuk buka puasa & jualan jadi terhambat","dinas energi dan sumber daya mineral","","","",""
"assalamualaikum min...mau tny gmn caranya nambah kuota pupuk kartu tani krn kuota yg didpt tdk sesuai dng garapan jd kdng kita hrs beli pupuk yg non subsidi yg hrgnya selangit trs paketan pula.","dinas pertanian dan perkebunan","","","",""
"assalamualaikum, bapak/ibuk admin. mohon ijin dan mohon sekiranya bisa diteruskan kepak ganjar, sekedar ingin berkeluh kesah sekalipun kluar dari konteks pak ganjar. saya abdul ghoni, saya salah satu korban penyalahgunaan ganja. pada 2021 akhir, saya tertangkap dirumah saya dengan barang bukti 3 linting ganja dan saya dibawa kepolres. sesampainya saya di polres, saya meminta rehab namun tidak kasih dan malah saya dimintai uang senilai 50 juta. terjadi negoisasi hingga pada akhirnya saya harus mengeluarkan uang sebesar 20 juta agar saya bisa bebas dari tuduhan tersebut. apakah benar sop nya seperti itu dan kenapa harus diuangkan?","kepolisian daerah jawa tengah","","","",""
"tolong donk pak ganjar. samsat untuk wilayah brebes di tinjau kembali.khusus nya samsat pembantu bumiayu. yang saya rasa sangat membebani bagi kami rakyat yang berpenghasilan pas2an. mau bayar pajak aj dpersulit. se tidaknya hapus persyaratan ktp agar kami bisa bayar pajak kendaraan lebih mudah","badan pengelola pendapatan daerah","","","",""
"alamat: kabupaten/kota brebes, kecamatan sirampog, kelurahan wanareja laporan: jalaan provinsi rusak sudah sangat lama tidak ada perbaikan. mohon di cek sendiri kalau kurang percaya. jalan tersebut sangat vital karena menjadi jalan utama bagi beberapa desa di lereng gunung slamet dan menjadi tumpuan ekonomi warga setempat.","dinas pekerjaan umum bina marga cipta karya","","","",""
"assalamualaikum mohon maaf sebelumnya pak ganjar pranowo sya sebagassalamualaikum mohon maaf sebelumnya pak ganjar pranowo sya sebagai tenaga honorer dipuskesmas wilayah brebes belum umr . tpi kan sya prnah baca bahwa di jateng harus sesuai umr daerah masing2. itu gimana nggih pak? tpi kita belum bahkan jauh dari umr kerja di wilayah kerja pemerintahan. sya sebagai nakes sangat berharap sekali biyg bekerja diwilayah pemerintahan bisa masuk p3k dg adanya wacana t","dinas tenaga kerja dan transmigrasi","","","",""
"alamat: kabupaten/kota brebes/bumiayu, kecamatan bumiayu, kelurahan jatisawit laporan: sudah 3 x membetulkan data di kk masih tetap salah juga","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"macet parah prupuk bumiayu, tolong pak gub","dinas perhubungan","","","",""
"alamat: kabupaten/kota brebes, kecamatan brebes, kelurahan kalimati laporan: permohonam program nyata rutilahu padahal rumah sy layak dapat program tersebut (atap kayu dan bambu rapuh, tembok retak nyaris roboh, lantai tanah, dll)","dinas perumahan rakyat dan kawasan permukiman","","","",""
"sebelumnya mau bertanya apa buat skck itu dikenakan biaya? saya buat skck di polsek songgom tepatnya dikenakan biaya per orang rp.40.000,- mohon maaf segera diatasi atau jika memang dikenakan biaya bisa dijelaskan untuk apa saja, karena kami merasa keberatan sebagai masyarakat","kepolisian daerah jawa tengah","","","",""
"pengaktifan nik ktp dan perubahan kk pengajuan per tanggal 28 maret 2022 sampai sekarang belum jadi,,,,maaf pak ada kendala apa ya pak","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"lapor gub keluarga kami sudah 2 tahun mengajukan bedah rumah tidak ada respon dari pemerintah pa","dinas perumahan rakyat dan kawasan permukiman","","","",""
"alamat: kabupaten/kota brebes, kecamatan wanasari, kelurahan klampok laporan: pembuangan limbah pabrik seperti kain,plastik hanya dibuang digudang2 kosong disekitar pabrik.tepat nya di gudang2 kosong sekitar pasar bawang klampok brebes","dinas lingkungan hidup dan kehutanan","","","",""
"sudah hampir satu minggu salah satu dari keluarga saya mengalami penganiyaan, percobaan pembunuhan dan perampokan, sudah beberapa kali membuat laporan di polres brebes, akan tetapi kami tidak melihat akan tindakan apa pun, hanya menunggu dan di janjikan, padahal saksi banyak dan pelaku sangat jelas karna keluarga korban sudah memberikan informasi yang valid, mohon kpd bpk ganjar agar mau membantu agar kami khusus nya warga kabupaten brebes bebas dari gengster ""dsb terima kasih ????","kepolisian daerah jawa tengah","","","",""
"alamat: kabupaten/kota brebes, kecamatan larangan, kelurahan kedungbokor laporan: mohon lapor ibu saya dirawat di rsud brebes kurang-lebih sekitar 3hari dan pada akhirnya meninggal dunia. dan kita dapat rekomendasi dari pihak rdud brebes untuk membuat sktm dikarenakan alm. ibu saya tidak punya bpjs, dan kemudian disuruh dari pihak rsud brebes untuk membuat sktm dikelurahan dikarenakan kami dr keluarga kurang mampu. setelah saya mau mengurus sktm tsbt dikelurahan ternyata nama ibu saya tidak terdaftar di dtks provinsi dan saya ditolak dikelurahan.. jadi saya hanya minta jalan keluar untuk bisa nama ibu saya terdaftar ataupun barangkali ada jalan keluar lainya untuk menyelesaikan masalah biaya dirumah sakit tsbt. mengingat ibu dan keluarga saya adalah dari keluarga kurang mampu","dinas kesehatan","","","",""
"saya mau melaporkan setiap saya mau mengurus administrasi di dukcapil selalu tidak bisa dengan alasan server offline padahal sudah satu bulan lebih apakah ada yg salah dengan kinerja mereka, karena jarak dan waktu yg di tempuh lumayan jauh, belum lagi biaya yg di keluarkan","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"lamanya cetak ktp dan bwt kk antri 1 bln baru bisa di layani, surat ktp sementara pun tak mau terbitkan.","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"pak maaf mau lapor. sepeda motor ibu saya di brebes skrng jga di brebes tpi ktp di stnk msih jakarta. permsalahanya pajak motor online dsebut kan rp. 321.000 stelah ke samsat pajak brebes dikenain rp. 600.000 orang samsat bilang buat urus2 krim data dan administrasi. bukanya kalau pajak online tetap sama sesuai yg tertera pak.. mohon di audit samsat brebes ya.","badan pengelola pendapatan daerah","","","",""
"assalamu'alaikum pak, mohon bantuan nya di rumah kami tidak punya jamaban atau kamar mandi, kami sangat membutuhkan jamban pa setiap kali kami mau bab masih di pekarangan, kami warga miskin sangat membutuhkan bantuan jamban pa, rumah kami di desa wanatawang dukuh pengilon rt5rw5 atas nama ibu turinah, sedangkan di kampung kami ada yang kaya mampu, mendapatkan bantuan pembuatan jamban dari pemerintah kami keluarga yang miskin tidak mendapat kan nya pa, mohon sedia nya bantuan dari pa gubernur???? saya sudah mengajukan ke sekdes tapi tidk ada respon smaa sekali","dinas kesehatan","","","",""
"mau lapor pak, aku mutasi balik nama motor.tapi dari pihak samsat bumiayu terlalu lamban.lama waktu udah 10 bulan janji cuman maximal 6 bulan udah beres, tapi sampe sekarang gak ada kejelasan.trimakasih","badan pengelola pendapatan daerah","","","",""
"salam hormat, perkenalkan nama sy teguh. alamat desa tegalglagah kec.bulakamba, kab.brebes jateng. dengan ini mohon bantuan kepd bapak gubernur utk menyampaikan kepada polda agar diteruskan kepada pihak polres brebes, agar dilakukan tindak pembrantasan penyakit masyarakat berupa bandar judi togel darat di desa kami. berikut dokumen dukungan dari segenap masyarakat, tokoh agama & masyarakat atas perhatiannya kami ucapkan terimakasih","kepolisian daerah jawa tengah","","","",""
"assalamu'alaikum... pak gubernur, knapa sya nggk prnh dpt bantuan apa2. pdhl sya bnr2 membutuhkan uang itu pak.. buat pengobatan anak sya. sakit ginjal bocor udah 1 tahun. pengobatan smpe ke jogja","dinas kesehatan","","","",""
"assalamualaikum pak gubernur..motor sya kan plat g mau pajak 5 tahunan..tapi posisi kendaraan motor saya lg di jakarta..bisa ga kalau ngurus pajak 5 tahunan.nya si jakrta","badan pengelola pendapatan daerah","","","",""
"assalammualikum bapak gub.ini pak gub minta agar perpajakan di samsat agar di permudah dan bagi pegawe2 yg korupsi lah pak banyyak penggantinnya pak .bapassalammualikum bapak gub.ini pak gub minta agar perpajakan di samsat agar di permudah dan bagi pegawe2 yg korupsi lah pak banyyak penggantinnya pak .bapak gubenur apa benet aturan dari pusat pak kepemilikan motor nama ke 2 misal bayar pajak di kenakan buat ktp 100 ribu pak. itu yg terjadi di samsat brebes selatan bumiayu pak sedang menggapa tidak di permudah aja pak . pajak motor dan jaggan ada oknum2 yg merugikan negara pak demikiyan.wasalam","badan pengelola pendapatan daerah","","","",""
"mohon maaf ????, tolong longgarkan berpajak kendaraan dengan bebas, jangan ada sistem blokir, ahirnya bagi saya yg punya kendaraan second tidak bisa membayar pajak ???? seperti biasanya.","kepolisian daerah jawa tengah","","","",""
